fromPlaceName,toPlaceName,date,duration,0-30,30-60,60-120,120+
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,40,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-01-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,39,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,40,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,40,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-09-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Piazza al Serchio,07-05-2023,201,1,1,1,1
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,43,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,43,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,53,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,53,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,53,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,53,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,53,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,43,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,43,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,10-10-2023,43,1,1,0,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-09-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,Pieve Fosciana,07-05-2023,106,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-01-2023,60,1,1,1,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,32,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,34,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,34,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,34,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,34,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,30,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,30,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,30,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,30,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,30,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,32,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,18,1,0,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,18,1,0,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,18,1,0,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,18,1,0,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,18,1,0,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,38,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,34,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,32,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,32,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,10-10-2023,32,1,1,0,0
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-09-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,San Romano in Garfagnana,07-05-2023,126,1,1,1,1
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,68,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,55,1,1,0,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,55,1,1,0,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,55,1,1,0,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,55,1,1,0,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,55,1,1,0,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,80,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,80,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,80,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,80,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,80,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,82,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Sillano Giuncugnano,10-10-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,34,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,45,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,45,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,45,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,45,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,34,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,51,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,51,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,51,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,51,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,51,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,33,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,33,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,33,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,33,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,33,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,34,1,1,0,0
Castelnuovo di Garfagnana,Villa Collemandina,10-10-2023,69,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-09-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Villa Collemandina,07-05-2023,87,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,69,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,67,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,66,1,1,1,0
Castelnuovo di Garfagnana,Bagni di Lucca,10-01-2023,116,1,1,1,0
