fromPlaceName,toPlaceName,date,duration,interval,popolazione
Fabbriche di Vergemoli,Gallicano,10-01-2024,57,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,57,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,57,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,57,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,47,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,59,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,59,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,47,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-01-2024,47,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,47,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,47,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,57,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,57,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,57,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,57,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,47,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,59,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,59,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,31,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,47,30-60,715.0
Fabbriche di Vergemoli,Gallicano,10-10-2024,47,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-09-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-09-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-09-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-09-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-09-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-05-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-05-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-05-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-05-2024,53,30-60,715.0
Fabbriche di Vergemoli,Gallicano,07-05-2024,53,30-60,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,321,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,321,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-01-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,226,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,321,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,321,120+,715.0
Fabbriche di Vergemoli,Minucciano,10-10-2024,231,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-09-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-09-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-09-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-09-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-09-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-05-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-05-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-05-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-05-2024,387,120+,715.0
Fabbriche di Vergemoli,Minucciano,07-05-2024,387,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,179,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,179,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,179,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,179,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,108,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,108,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-01-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,179,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,179,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,179,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,179,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,104,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,108,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,108,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2024,178,120+,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-09-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-09-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-09-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-09-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-09-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-05-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-05-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-05-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-05-2024,87,60-120,715.0
Fabbriche di Vergemoli,Piazza al Serchio,07-05-2024,87,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-01-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,108,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2024,184,120+,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-09-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-09-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-09-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-09-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-09-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-05-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-05-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-05-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-05-2024,93,60-120,715.0
Fabbriche di Vergemoli,San Romano in Garfagnana,07-05-2024,93,60-120,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-01-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-01-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-01-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-01-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-01-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-10-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-10-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-10-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-10-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,10-10-2024,329,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-09-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-09-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-09-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-09-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-09-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-05-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-05-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-05-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-05-2024,353,120+,715.0
Fabbriche di Vergemoli,Sillano Giuncugnano,07-05-2024,353,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-01-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-01-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-01-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-01-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-01-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-10-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-10-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-10-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-10-2024,200,120+,715.0
Fabbriche di Vergemoli,Villa Collemandina,10-10-2024,200,120+,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,128,120+,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,128,120+,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,128,120+,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,128,120+,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-01-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,128,120+,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,128,120+,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,128,120+,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,128,120+,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,68,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,10-10-2024,73,60-120,715.0
Fabbriche di Vergemoli,Barga,07-09-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-09-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-09-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-09-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-09-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-05-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-05-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-05-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-05-2024,46,30-60,715.0
Fabbriche di Vergemoli,Barga,07-05-2024,46,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,71,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,71,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,71,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,69,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,69,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-01-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,71,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,71,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,71,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,38,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,69,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,69,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2024,58,30-60,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-09-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-09-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-09-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-09-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-09-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-05-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-05-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-05-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-05-2024,67,60-120,715.0
Fabbriche di Vergemoli,Borgo a Mozzano,07-05-2024,67,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,113,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,113,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,225,120+,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,225,120+,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,113,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-01-2024,113,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,113,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,60,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,113,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,90,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,225,120+,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,225,120+,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,113,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,10-10-2024,113,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-09-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-09-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-09-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-09-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-09-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-05-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-05-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-05-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-05-2024,95,60-120,715.0
Fabbriche di Vergemoli,Coreglia Antelminelli,07-05-2024,95,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,136,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,136,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,136,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,136,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-01-2024,136,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,126,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,126,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,126,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,116,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,126,120+,715.0
Fabbriche di Vergemoli,Pescaglia,10-10-2024,126,120+,715.0
Fabbriche di Vergemoli,Pescaglia,07-09-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-09-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-09-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-09-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-09-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-05-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-05-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-05-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-05-2024,91,60-120,715.0
Fabbriche di Vergemoli,Pescaglia,07-05-2024,91,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,102,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,102,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-01-2024,102,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,102,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,98,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,102,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,71,60-120,715.0
Fabbriche di Vergemoli,Lucca,10-10-2024,102,60-120,715.0
Fabbriche di Vergemoli,Lucca,07-09-2024,99,60-120,715.0
Fabbriche di Vergemoli,Lucca,07-09-2024,99,60-120,715.0
Fabbriche di Vergemoli,Lucca,07-09-2024,99,60-120,715.0
Fabbriche di Vergemoli,Lucca,07-09-2024,99,60-120,715.0
Fabbriche di Vergemoli,Lucca,07-09-2024,99,60-120,715.0
