source,target,date,fromLat,fromLon,toLat,toLon,weight
Antisciana,Castiglione di Garfagnana,09-07-2023,44.1196259,10.3870937,44.1517665,10.41126715,24
Antisciana,Castiglione di Garfagnana,10-04-2023,44.1196259,10.3870937,44.1517665,10.41126715,17
Antisciana,Cerretoli,09-07-2023,44.1196259,10.3870937,44.11105585,10.37682155,24
Antisciana,Cogna,09-07-2023,44.1196259,10.3870937,44.2117073,10.2929282,24
Antisciana,Cogna,10-04-2023,44.1196259,10.3870937,44.2117073,10.2929282,16
Antisciana,Colle,09-07-2023,44.1196259,10.3870937,44.11387295,10.36643855,24
Antisciana,Colognola,09-07-2023,44.1196259,10.3870937,44.1937854,10.281094,24
Antisciana,Colognola,10-01-2023,44.1196259,10.3870937,44.1937854,10.281094,17
Antisciana,Colognola,10-04-2023,44.1196259,10.3870937,44.1937854,10.281094,21
Antisciana,Coreglia Antelminelli,10-04-2023,44.1196259,10.3870937,44.0692364,10.5599585,7
Antisciana,Cortia,09-07-2023,44.1196259,10.3870937,44.1818611,10.26964775,24
Antisciana,Cortia,10-01-2023,44.1196259,10.3870937,44.1818611,10.26964775,17
Antisciana,Cortia,10-04-2023,44.1196259,10.3870937,44.1818611,10.26964775,21
Antisciana,Fabbriche di Vergemoli,10-04-2023,44.1196259,10.3870937,43.99803285,10.42961115,15
Antisciana,Filecchio,09-07-2023,44.1196259,10.3870937,44.0508507,10.49561485,24
Antisciana,Filecchio,10-01-2023,44.1196259,10.3870937,44.0508507,10.49561485,14
Antisciana,Filecchio,10-04-2023,44.1196259,10.3870937,44.0508507,10.49561485,21
Antisciana,Fornaci di Barga,09-07-2023,44.1196259,10.3870937,44.0491626,10.47249265,24
Antisciana,Fornaci di Barga,10-01-2023,44.1196259,10.3870937,44.0491626,10.47249265,17
Antisciana,Fornaci di Barga,10-04-2023,44.1196259,10.3870937,44.0491626,10.47249265,21
Antisciana,Fosciandora,09-07-2023,44.1196259,10.3870937,44.11533145,10.45835555,24
Antisciana,Fosciandora,10-01-2023,44.1196259,10.3870937,44.11533145,10.45835555,19
Antisciana,Fosciandora,10-04-2023,44.1196259,10.3870937,44.11533145,10.45835555,22
Antisciana,Gallicano,09-07-2023,44.1196259,10.3870937,44.06049345,10.4397426,24
Antisciana,Gallicano,10-01-2023,44.1196259,10.3870937,44.06049345,10.4397426,15
Antisciana,Gallicano,10-04-2023,44.1196259,10.3870937,44.06049345,10.4397426,22
Antisciana,Gragnana,09-07-2023,44.1196259,10.3870937,44.1951069,10.27351825,24
Antisciana,Gragnana,10-01-2023,44.1196259,10.3870937,44.1951069,10.27351825,17
Antisciana,Gragnana,10-04-2023,44.1196259,10.3870937,44.1951069,10.27351825,21
Antisciana,Gragnanella,09-07-2023,44.1196259,10.3870937,44.1236479,10.37710085,24
Antisciana,Gragnanella,10-01-2023,44.1196259,10.3870937,44.1236479,10.37710085,21
Antisciana,Gragnanella,10-04-2023,44.1196259,10.3870937,44.1236479,10.37710085,23
Antisciana,Livignano,09-07-2023,44.1196259,10.3870937,44.2047231,10.3101899,24
Antisciana,Livignano,10-04-2023,44.1196259,10.3870937,44.2047231,10.3101899,17
Antisciana,Loppia,09-07-2023,44.1196259,10.3870937,44.05488345,10.490436,24
Antisciana,Loppia,10-01-2023,44.1196259,10.3870937,44.05488345,10.490436,19
Antisciana,Loppia,10-04-2023,44.1196259,10.3870937,44.05488345,10.490436,22
Antisciana,Lucca,10-01-2023,44.1196259,10.3870937,43.84281,10.50238,14
Antisciana,Lucca,10-04-2023,44.1196259,10.3870937,43.84281,10.50238,19
Antisciana,Metello,09-07-2023,44.1196259,10.3870937,44.09745305,10.35215725,24
Antisciana,Metello,10-04-2023,44.1196259,10.3870937,44.09745305,10.35215725,14
Antisciana,Minucciano,10-04-2023,44.1196259,10.3870937,44.1696951,10.20750045,16
Antisciana,Molazzana,09-07-2023,44.1196259,10.3870937,44.07211555,10.4178267,24
Antisciana,Molazzana,10-01-2023,44.1196259,10.3870937,44.07211555,10.4178267,15
Antisciana,Molazzana,10-04-2023,44.1196259,10.3870937,44.07211555,10.4178267,22
Antisciana,Mologno,09-07-2023,44.1196259,10.3870937,44.0668303,10.4541621,24
Antisciana,Mologno,10-01-2023,44.1196259,10.3870937,44.0668303,10.4541621,19
Antisciana,Mologno,10-04-2023,44.1196259,10.3870937,44.0668303,10.4541621,22
Antisciana,Monterotondo,09-07-2023,44.1196259,10.3870937,44.0951114,10.4155062,24
Antisciana,Monterotondo,10-01-2023,44.1196259,10.3870937,44.0951114,10.4155062,21
Antisciana,Monterotondo,10-04-2023,44.1196259,10.3870937,44.0951114,10.4155062,23
Antisciana,Nicciano,09-07-2023,44.1196259,10.3870937,44.1815453,10.27584885,24
Antisciana,Nicciano,10-01-2023,44.1196259,10.3870937,44.1815453,10.27584885,17
Antisciana,Nicciano,10-04-2023,44.1196259,10.3870937,44.1815453,10.27584885,21
Antisciana,Palleroso,09-07-2023,44.1196259,10.3870937,44.1096959,10.442455,24
Antisciana,Palleroso,10-01-2023,44.1196259,10.3870937,44.1096959,10.442455,21
Antisciana,Palleroso,10-04-2023,44.1196259,10.3870937,44.1096959,10.442455,23
Antisciana,Pescaglia,10-04-2023,44.1196259,10.3870937,43.9649472,10.41305245,16
Antisciana,Petrognano,09-07-2023,44.1196259,10.3870937,44.1754029,10.31317455,24
Antisciana,Petrognano,10-01-2023,44.1196259,10.3870937,44.1754029,10.31317455,15
Antisciana,Petrognano,10-04-2023,44.1196259,10.3870937,44.1754029,10.31317455,21
Antisciana,Petrognola,09-07-2023,44.1196259,10.3870937,44.1998208,10.280456,24
Antisciana,Petrognola,10-01-2023,44.1196259,10.3870937,44.1998208,10.280456,15
Antisciana,Petrognola,10-04-2023,44.1196259,10.3870937,44.1998208,10.280456,21
Antisciana,Piazza al Serchio,09-07-2023,44.1196259,10.3870937,44.1846216,10.2940049,24
Antisciana,Piazza al Serchio,10-01-2023,44.1196259,10.3870937,44.1846216,10.2940049,15
Antisciana,Piazza al Serchio,10-04-2023,44.1196259,10.3870937,44.1846216,10.2940049,21
Antisciana,Pieve Fosciana,09-07-2023,44.1196259,10.3870937,44.14504415,10.44694585,24
