source,target,date,fromLat,fromLon,toLat,toLon,weight
Castiglione di Garfagnana,Camporgiano,07-09-2023,44.1517665,10.41126715,44.15955695,10.3330076,24
Castiglione di Garfagnana,Camporgiano,10-10-2023,44.1517665,10.41126715,44.15955695,10.3330076,16
Castiglione di Garfagnana,Careggine,07-05-2023,44.1517665,10.41126715,44.11944175,10.3256665,24
Castiglione di Garfagnana,Careggine,07-09-2023,44.1517665,10.41126715,44.11944175,10.3256665,24
Castiglione di Garfagnana,Careggine,10-10-2023,44.1517665,10.41126715,44.11944175,10.3256665,13
Castiglione di Garfagnana,Castelnuovo di Garfagnana,07-05-2023,44.1517665,10.41126715,44.11419535,10.4024762,24
Castiglione di Garfagnana,Castelnuovo di Garfagnana,07-09-2023,44.1517665,10.41126715,44.11419535,10.4024762,24
Castiglione di Garfagnana,Castelnuovo di Garfagnana,10-10-2023,44.1517665,10.41126715,44.11419535,10.4024762,16
Castiglione di Garfagnana,Coreglia Antelminelli,10-10-2023,44.1517665,10.41126715,44.0692364,10.5599585,10
Castiglione di Garfagnana,Fabbriche di Vergemoli,10-10-2023,44.1517665,10.41126715,43.99803285,10.42961115,10
Castiglione di Garfagnana,Fosciandora,07-05-2023,44.1517665,10.41126715,44.11533145,10.45835555,24
Castiglione di Garfagnana,Fosciandora,07-09-2023,44.1517665,10.41126715,44.11533145,10.45835555,24
Castiglione di Garfagnana,Fosciandora,10-10-2023,44.1517665,10.41126715,44.11533145,10.45835555,16
Castiglione di Garfagnana,Gallicano,07-05-2023,44.1517665,10.41126715,44.06049345,10.4397426,24
Castiglione di Garfagnana,Gallicano,07-09-2023,44.1517665,10.41126715,44.06049345,10.4397426,24
Castiglione di Garfagnana,Gallicano,10-10-2023,44.1517665,10.41126715,44.06049345,10.4397426,16
Castiglione di Garfagnana,Lucca,10-10-2023,44.1517665,10.41126715,43.84281,10.50238,16
Castiglione di Garfagnana,Minucciano,10-10-2023,44.1517665,10.41126715,44.1696951,10.20750045,15
Castiglione di Garfagnana,Molazzana,07-05-2023,44.1517665,10.41126715,44.07211555,10.4178267,24
Castiglione di Garfagnana,Molazzana,07-09-2023,44.1517665,10.41126715,44.07211555,10.4178267,24
Castiglione di Garfagnana,Molazzana,10-10-2023,44.1517665,10.41126715,44.07211555,10.4178267,16
Castiglione di Garfagnana,Pescaglia,10-10-2023,44.1517665,10.41126715,43.9649472,10.41305245,8
Castiglione di Garfagnana,Piazza al Serchio,07-05-2023,44.1517665,10.41126715,44.1846216,10.2940049,24
Castiglione di Garfagnana,Piazza al Serchio,07-09-2023,44.1517665,10.41126715,44.1846216,10.2940049,24
Castiglione di Garfagnana,Piazza al Serchio,10-10-2023,44.1517665,10.41126715,44.1846216,10.2940049,16
Castiglione di Garfagnana,Pieve Fosciana,07-05-2023,44.1517665,10.41126715,44.14504415,10.44694585,24
Castiglione di Garfagnana,Pieve Fosciana,07-09-2023,44.1517665,10.41126715,44.14504415,10.44694585,24
Castiglione di Garfagnana,Pieve Fosciana,10-10-2023,44.1517665,10.41126715,44.14504415,10.44694585,10
Castiglione di Garfagnana,San Romano in Garfagnana,07-05-2023,44.1517665,10.41126715,44.1703812,10.34601445,24
Castiglione di Garfagnana,San Romano in Garfagnana,07-09-2023,44.1517665,10.41126715,44.1703812,10.34601445,24
Castiglione di Garfagnana,San Romano in Garfagnana,10-10-2023,44.1517665,10.41126715,44.1703812,10.34601445,16
Castiglione di Garfagnana,Sillano Giuncugnano,10-10-2023,44.1517665,10.41126715,44.2231432,10.300024,16
Castiglione di Garfagnana,Villa Collemandina,07-05-2023,44.1517665,10.41126715,44.15904725,10.39775715,24
Castiglione di Garfagnana,Villa Collemandina,07-09-2023,44.1517665,10.41126715,44.15904725,10.39775715,24
Castiglione di Garfagnana,Villa Collemandina,10-10-2023,44.1517665,10.41126715,44.15904725,10.39775715,17
Coreglia Antelminelli,Bagni di Lucca,10-10-2023,44.0692364,10.5599585,44.0089207,10.5743811,14
Coreglia Antelminelli,Barga,07-05-2023,44.0692364,10.5599585,44.07326495,10.4775162,24
Coreglia Antelminelli,Barga,07-09-2023,44.0692364,10.5599585,44.07326495,10.4775162,24
Coreglia Antelminelli,Barga,10-10-2023,44.0692364,10.5599585,44.07326495,10.4775162,14
Coreglia Antelminelli,Borgo a Mozzano,10-10-2023,44.0692364,10.5599585,43.98057185,10.54311025,14
Coreglia Antelminelli,Camporgiano,10-10-2023,44.0692364,10.5599585,44.15955695,10.3330076,14
Coreglia Antelminelli,Careggine,10-10-2023,44.0692364,10.5599585,44.11944175,10.3256665,14
Coreglia Antelminelli,Castelnuovo di Garfagnana,10-10-2023,44.0692364,10.5599585,44.11419535,10.4024762,14
Coreglia Antelminelli,Castiglione di Garfagnana,10-10-2023,44.0692364,10.5599585,44.1517665,10.41126715,11
Coreglia Antelminelli,Fabbriche di Vergemoli,07-05-2023,44.0692364,10.5599585,43.99803285,10.42961115,24
Coreglia Antelminelli,Fabbriche di Vergemoli,07-09-2023,44.0692364,10.5599585,43.99803285,10.42961115,24
Coreglia Antelminelli,Fabbriche di Vergemoli,10-10-2023,44.0692364,10.5599585,43.99803285,10.42961115,14
Coreglia Antelminelli,Fosciandora,10-10-2023,44.0692364,10.5599585,44.11533145,10.45835555,14
Coreglia Antelminelli,Gallicano,07-05-2023,44.0692364,10.5599585,44.06049345,10.4397426,24
Coreglia Antelminelli,Gallicano,07-09-2023,44.0692364,10.5599585,44.06049345,10.4397426,24
Coreglia Antelminelli,Gallicano,10-10-2023,44.0692364,10.5599585,44.06049345,10.4397426,14
Coreglia Antelminelli,Lucca,10-10-2023,44.0692364,10.5599585,43.84281,10.50238,14
Coreglia Antelminelli,Minucciano,10-10-2023,44.0692364,10.5599585,44.1696951,10.20750045,11
Coreglia Antelminelli,Molazzana,10-10-2023,44.0692364,10.5599585,44.07211555,10.4178267,8
Coreglia Antelminelli,Pescaglia,10-10-2023,44.0692364,10.5599585,43.9649472,10.41305245,11
Coreglia Antelminelli,Piazza al Serchio,10-10-2023,44.0692364,10.5599585,44.1846216,10.2940049,14
Coreglia Antelminelli,Pieve Fosciana,10-10-2023,44.0692364,10.5599585,44.14504415,10.44694585,6
Coreglia Antelminelli,San Romano in Garfagnana,10-10-2023,44.0692364,10.5599585,44.1703812,10.34601445,14
Coreglia Antelminelli,Sillano Giuncugnano,10-10-2023,44.0692364,10.5599585,44.2231432,10.300024,11
Coreglia Antelminelli,Villa Collemandina,10-10-2023,44.0692364,10.5599585,44.15904725,10.39775715,11
Fabbriche di Vergemoli,Bagni di Lucca,10-10-2023,43.99803285,10.42961115,44.0089207,10.5743811,16
Fabbriche di Vergemoli,Barga,07-05-2023,43.99803285,10.42961115,44.07326495,10.4775162,24
Fabbriche di Vergemoli,Barga,07-09-2023,43.99803285,10.42961115,44.07326495,10.4775162,24
Fabbriche di Vergemoli,Barga,10-10-2023,43.99803285,10.42961115,44.07326495,10.4775162,16
Fabbriche di Vergemoli,Borgo a Mozzano,07-05-2023,43.99803285,10.42961115,43.98057185,10.54311025,24
Fabbriche di Vergemoli,Borgo a Mozzano,07-09-2023,43.99803285,10.42961115,43.98057185,10.54311025,24
Fabbriche di Vergemoli,Borgo a Mozzano,10-10-2023,43.99803285,10.42961115,43.98057185,10.54311025,15
Fabbriche di Vergemoli,Camporgiano,10-10-2023,43.99803285,10.42961115,44.15955695,10.3330076,16
Fabbriche di Vergemoli,Careggine,10-10-2023,43.99803285,10.42961115,44.11944175,10.3256665,14
Fabbriche di Vergemoli,Castelnuovo di Garfagnana,10-10-2023,43.99803285,10.42961115,44.11419535,10.4024762,16
Fabbriche di Vergemoli,Castiglione di Garfagnana,10-10-2023,43.99803285,10.42961115,44.1517665,10.41126715,10
Fabbriche di Vergemoli,Coreglia Antelminelli,07-05-2023,43.99803285,10.42961115,44.0692364,10.5599585,24
Fabbriche di Vergemoli,Coreglia Antelminelli,07-09-2023,43.99803285,10.42961115,44.0692364,10.5599585,24
Fabbriche di Vergemoli,Fosciandora,10-10-2023,43.99803285,10.42961115,44.11533145,10.45835555,16
Fabbriche di Vergemoli,Gallicano,07-05-2023,43.99803285,10.42961115,44.06049345,10.4397426,24
Fabbriche di Vergemoli,Gallicano,07-09-2023,43.99803285,10.42961115,44.06049345,10.4397426,24
Fabbriche di Vergemoli,Gallicano,10-10-2023,43.99803285,10.42961115,44.06049345,10.4397426,16
Fabbriche di Vergemoli,Lucca,10-10-2023,43.99803285,10.42961115,43.84281,10.50238,16
Fabbriche di Vergemoli,Minucciano,10-10-2023,43.99803285,10.42961115,44.1696951,10.20750045,12
Fabbriche di Vergemoli,Molazzana,07-05-2023,43.99803285,10.42961115,44.07211555,10.4178267,24
Fabbriche di Vergemoli,Molazzana,07-09-2023,43.99803285,10.42961115,44.07211555,10.4178267,24
Fabbriche di Vergemoli,Molazzana,10-10-2023,43.99803285,10.42961115,44.07211555,10.4178267,16
Fabbriche di Vergemoli,Pescaglia,07-05-2023,43.99803285,10.42961115,43.9649472,10.41305245,24
Fabbriche di Vergemoli,Pescaglia,07-09-2023,43.99803285,10.42961115,43.9649472,10.41305245,24
Fabbriche di Vergemoli,Pescaglia,10-10-2023,43.99803285,10.42961115,43.9649472,10.41305245,16
Fabbriche di Vergemoli,Piazza al Serchio,10-10-2023,43.99803285,10.42961115,44.1846216,10.2940049,16
Fabbriche di Vergemoli,Pieve Fosciana,10-10-2023,43.99803285,10.42961115,44.14504415,10.44694585,5
Fabbriche di Vergemoli,San Romano in Garfagnana,10-10-2023,43.99803285,10.42961115,44.1703812,10.34601445,16
Fabbriche di Vergemoli,Sillano Giuncugnano,10-10-2023,43.99803285,10.42961115,44.2231432,10.300024,12
Fabbriche di Vergemoli,Villa Collemandina,10-10-2023,43.99803285,10.42961115,44.15904725,10.39775715,10
Fosciandora,Bagni di Lucca,07-05-2023,44.11533145,10.45835555,44.0089207,10.5743811,10
Fosciandora,Bagni di Lucca,07-09-2023,44.11533145,10.45835555,44.0089207,10.5743811,18
Fosciandora,Bagni di Lucca,10-01-2023,44.11533145,10.45835555,44.0089207,10.5743811,18
Fosciandora,Bagni di Lucca,10-10-2023,44.11533145,10.45835555,44.0089207,10.5743811,21
Fosciandora,Barga,07-05-2023,44.11533145,10.45835555,44.07326495,10.4775162,24
Fosciandora,Barga,07-09-2023,44.11533145,10.45835555,44.07326495,10.4775162,24
Fosciandora,Barga,10-10-2023,44.11533145,10.45835555,44.07326495,10.4775162,21
Fosciandora,Borgo a Mozzano,07-05-2023,44.11533145,10.45835555,43.98057185,10.54311025,10
Fosciandora,Borgo a Mozzano,07-09-2023,44.11533145,10.45835555,43.98057185,10.54311025,18
Fosciandora,Borgo a Mozzano,10-01-2023,44.11533145,10.45835555,43.98057185,10.54311025,21
Fosciandora,Borgo a Mozzano,10-10-2023,44.11533145,10.45835555,43.98057185,10.54311025,21
Fosciandora,Camporgiano,07-05-2023,44.11533145,10.45835555,44.15955695,10.3330076,24
Fosciandora,Camporgiano,07-09-2023,44.11533145,10.45835555,44.15955695,10.3330076,24
Fosciandora,Camporgiano,10-01-2023,44.11533145,10.45835555,44.15955695,10.3330076,18
Fosciandora,Camporgiano,10-10-2023,44.11533145,10.45835555,44.15955695,10.3330076,22
Fosciandora,Careggine,07-05-2023,44.11533145,10.45835555,44.11944175,10.3256665,24
Fosciandora,Careggine,07-09-2023,44.11533145,10.45835555,44.11944175,10.3256665,24
Fosciandora,Careggine,10-10-2023,44.11533145,10.45835555,44.11944175,10.3256665,14
Fosciandora,Castelnuovo di Garfagnana,07-05-2023,44.11533145,10.45835555,44.11419535,10.4024762,15
Fosciandora,Castelnuovo di Garfagnana,07-09-2023,44.11533145,10.45835555,44.11419535,10.4024762,18
Fosciandora,Castelnuovo di Garfagnana,10-01-2023,44.11533145,10.45835555,44.11419535,10.4024762,21
Fosciandora,Castelnuovo di Garfagnana,10-10-2023,44.11533145,10.45835555,44.11419535,10.4024762,22
Fosciandora,Castiglione di Garfagnana,07-05-2023,44.11533145,10.45835555,44.1517665,10.41126715,24
Fosciandora,Castiglione di Garfagnana,07-09-2023,44.11533145,10.45835555,44.1517665,10.41126715,24
Fosciandora,Castiglione di Garfagnana,10-01-2023,44.11533145,10.45835555,44.1517665,10.41126715,10
Fosciandora,Castiglione di Garfagnana,10-10-2023,44.11533145,10.45835555,44.1517665,10.41126715,21
Fosciandora,Coreglia Antelminelli,10-10-2023,44.11533145,10.45835555,44.0692364,10.5599585,11
Fosciandora,Fabbriche di Vergemoli,10-10-2023,44.11533145,10.45835555,43.99803285,10.42961115,15
Fosciandora,Gallicano,07-05-2023,44.11533145,10.45835555,44.06049345,10.4397426,10
Fosciandora,Gallicano,07-09-2023,44.11533145,10.45835555,44.06049345,10.4397426,18
Fosciandora,Gallicano,10-01-2023,44.11533145,10.45835555,44.06049345,10.4397426,21
Fosciandora,Gallicano,10-10-2023,44.11533145,10.45835555,44.06049345,10.4397426,21
Fosciandora,Lucca,07-05-2023,44.11533145,10.45835555,43.84281,10.50238,10
Fosciandora,Lucca,07-09-2023,44.11533145,10.45835555,43.84281,10.50238,18
Fosciandora,Lucca,10-01-2023,44.11533145,10.45835555,43.84281,10.50238,16
Fosciandora,Lucca,10-10-2023,44.11533145,10.45835555,43.84281,10.50238,19
Fosciandora,Minucciano,10-10-2023,44.11533145,10.45835555,44.1696951,10.20750045,17
Fosciandora,Molazzana,07-05-2023,44.11533145,10.45835555,44.07211555,10.4178267,24
Fosciandora,Molazzana,07-09-2023,44.11533145,10.45835555,44.07211555,10.4178267,24
Fosciandora,Molazzana,10-01-2023,44.11533145,10.45835555,44.07211555,10.4178267,15
Fosciandora,Molazzana,10-10-2023,44.11533145,10.45835555,44.07211555,10.4178267,20
Fosciandora,Pescaglia,10-10-2023,44.11533145,10.45835555,43.9649472,10.41305245,16
Fosciandora,Piazza al Serchio,10-01-2023,44.11533145,10.45835555,44.1846216,10.2940049,18
Fosciandora,Piazza al Serchio,10-10-2023,44.11533145,10.45835555,44.1846216,10.2940049,22
Fosciandora,Pieve Fosciana,07-05-2023,44.11533145,10.45835555,44.14504415,10.44694585,24
Fosciandora,Pieve Fosciana,07-09-2023,44.11533145,10.45835555,44.14504415,10.44694585,24
Fosciandora,Pieve Fosciana,10-10-2023,44.11533145,10.45835555,44.14504415,10.44694585,10
Fosciandora,San Romano in Garfagnana,07-05-2023,44.11533145,10.45835555,44.1703812,10.34601445,24
Fosciandora,San Romano in Garfagnana,07-09-2023,44.11533145,10.45835555,44.1703812,10.34601445,24
Fosciandora,San Romano in Garfagnana,10-01-2023,44.11533145,10.45835555,44.1703812,10.34601445,18
Fosciandora,San Romano in Garfagnana,10-10-2023,44.11533145,10.45835555,44.1703812,10.34601445,22
Fosciandora,Sillano Giuncugnano,10-10-2023,44.11533145,10.45835555,44.2231432,10.300024,16
Fosciandora,Villa Collemandina,07-05-2023,44.11533145,10.45835555,44.15904725,10.39775715,24
Fosciandora,Villa Collemandina,07-09-2023,44.11533145,10.45835555,44.15904725,10.39775715,24
Fosciandora,Villa Collemandina,10-10-2023,44.11533145,10.45835555,44.15904725,10.39775715,16
Gallicano,Bagni di Lucca,07-05-2023,44.06049345,10.4397426,44.0089207,10.5743811,17
Gallicano,Bagni di Lucca,07-09-2023,44.06049345,10.4397426,44.0089207,10.5743811,19
Gallicano,Bagni di Lucca,10-01-2023,44.06049345,10.4397426,44.0089207,10.5743811,20
Gallicano,Bagni di Lucca,10-10-2023,44.06049345,10.4397426,44.0089207,10.5743811,21
Gallicano,Barga,07-05-2023,44.06049345,10.4397426,44.07326495,10.4775162,24
Gallicano,Barga,07-09-2023,44.06049345,10.4397426,44.07326495,10.4775162,24
Gallicano,Barga,10-01-2023,44.06049345,10.4397426,44.07326495,10.4775162,5
Gallicano,Barga,10-10-2023,44.06049345,10.4397426,44.07326495,10.4775162,23
Gallicano,Borgo a Mozzano,07-05-2023,44.06049345,10.4397426,43.98057185,10.54311025,17
Gallicano,Borgo a Mozzano,07-09-2023,44.06049345,10.4397426,43.98057185,10.54311025,19
Gallicano,Borgo a Mozzano,10-01-2023,44.06049345,10.4397426,43.98057185,10.54311025,21
Gallicano,Borgo a Mozzano,10-10-2023,44.06049345,10.4397426,43.98057185,10.54311025,21
Gallicano,Camporgiano,10-01-2023,44.06049345,10.4397426,44.15955695,10.3330076,21
Gallicano,Camporgiano,10-10-2023,44.06049345,10.4397426,44.15955695,10.3330076,22
Gallicano,Careggine,10-10-2023,44.06049345,10.4397426,44.11944175,10.3256665,13
Gallicano,Castelnuovo di Garfagnana,07-05-2023,44.06049345,10.4397426,44.11419535,10.4024762,17
Gallicano,Castelnuovo di Garfagnana,07-09-2023,44.06049345,10.4397426,44.11419535,10.4024762,20
Gallicano,Castelnuovo di Garfagnana,10-01-2023,44.06049345,10.4397426,44.11419535,10.4024762,21
Gallicano,Castelnuovo di Garfagnana,10-10-2023,44.06049345,10.4397426,44.11419535,10.4024762,22
Gallicano,Castiglione di Garfagnana,07-05-2023,44.06049345,10.4397426,44.1517665,10.41126715,24
Gallicano,Castiglione di Garfagnana,07-09-2023,44.06049345,10.4397426,44.1517665,10.41126715,24
Gallicano,Castiglione di Garfagnana,10-10-2023,44.06049345,10.4397426,44.1517665,10.41126715,15
Gallicano,Coreglia Antelminelli,07-05-2023,44.06049345,10.4397426,44.0692364,10.5599585,24
Gallicano,Coreglia Antelminelli,07-09-2023,44.06049345,10.4397426,44.0692364,10.5599585,24
Gallicano,Coreglia Antelminelli,10-10-2023,44.06049345,10.4397426,44.0692364,10.5599585,12
Gallicano,Fabbriche di Vergemoli,07-05-2023,44.06049345,10.4397426,43.99803285,10.42961115,24
Gallicano,Fabbriche di Vergemoli,07-09-2023,44.06049345,10.4397426,43.99803285,10.42961115,24
Gallicano,Fabbriche di Vergemoli,10-10-2023,44.06049345,10.4397426,43.99803285,10.42961115,14
Gallicano,Fosciandora,07-05-2023,44.06049345,10.4397426,44.11533145,10.45835555,11
Gallicano,Fosciandora,07-09-2023,44.06049345,10.4397426,44.11533145,10.45835555,20
Gallicano,Fosciandora,10-01-2023,44.06049345,10.4397426,44.11533145,10.45835555,20
Gallicano,Fosciandora,10-10-2023,44.06049345,10.4397426,44.11533145,10.45835555,22
Gallicano,Lucca,07-05-2023,44.06049345,10.4397426,43.84281,10.50238,17
Gallicano,Lucca,07-09-2023,44.06049345,10.4397426,43.84281,10.50238,19
Gallicano,Lucca,10-01-2023,44.06049345,10.4397426,43.84281,10.50238,19
Gallicano,Lucca,10-10-2023,44.06049345,10.4397426,43.84281,10.50238,20
Gallicano,Minucciano,10-10-2023,44.06049345,10.4397426,44.1696951,10.20750045,17
Gallicano,Molazzana,07-05-2023,44.06049345,10.4397426,44.07211555,10.4178267,24
Gallicano,Molazzana,07-09-2023,44.06049345,10.4397426,44.07211555,10.4178267,24
Gallicano,Molazzana,10-01-2023,44.06049345,10.4397426,44.07211555,10.4178267,21
Gallicano,Molazzana,10-10-2023,44.06049345,10.4397426,44.07211555,10.4178267,22
Gallicano,Pescaglia,10-10-2023,44.06049345,10.4397426,43.9649472,10.41305245,16
Gallicano,Piazza al Serchio,10-01-2023,44.06049345,10.4397426,44.1846216,10.2940049,21
Gallicano,Piazza al Serchio,10-10-2023,44.06049345,10.4397426,44.1846216,10.2940049,22
Gallicano,Pieve Fosciana,07-05-2023,44.06049345,10.4397426,44.14504415,10.44694585,24
Gallicano,Pieve Fosciana,07-09-2023,44.06049345,10.4397426,44.14504415,10.44694585,24
Gallicano,Pieve Fosciana,10-10-2023,44.06049345,10.4397426,44.14504415,10.44694585,12
Gallicano,San Romano in Garfagnana,10-01-2023,44.06049345,10.4397426,44.1703812,10.34601445,21
Gallicano,San Romano in Garfagnana,10-10-2023,44.06049345,10.4397426,44.1703812,10.34601445,22
Gallicano,Sillano Giuncugnano,10-10-2023,44.06049345,10.4397426,44.2231432,10.300024,16
Gallicano,Villa Collemandina,07-05-2023,44.06049345,10.4397426,44.15904725,10.39775715,24
Gallicano,Villa Collemandina,07-09-2023,44.06049345,10.4397426,44.15904725,10.39775715,24
Gallicano,Villa Collemandina,10-10-2023,44.06049345,10.4397426,44.15904725,10.39775715,16
Lucca,Bagni di Lucca,07-05-2023,43.84281,10.50238,44.0089207,10.5743811,20
Lucca,Bagni di Lucca,07-09-2023,43.84281,10.50238,44.0089207,10.5743811,20
Lucca,Bagni di Lucca,10-01-2023,43.84281,10.50238,44.0089207,10.5743811,20
Lucca,Bagni di Lucca,10-10-2023,43.84281,10.50238,44.0089207,10.5743811,21
Lucca,Barga,10-10-2023,43.84281,10.50238,44.07326495,10.4775162,20
Lucca,Borgo a Mozzano,07-05-2023,43.84281,10.50238,43.98057185,10.54311025,20
Lucca,Borgo a Mozzano,07-09-2023,43.84281,10.50238,43.98057185,10.54311025,20
Lucca,Borgo a Mozzano,10-01-2023,43.84281,10.50238,43.98057185,10.54311025,20
Lucca,Borgo a Mozzano,10-10-2023,43.84281,10.50238,43.98057185,10.54311025,21
Lucca,Camporgiano,10-01-2023,43.84281,10.50238,44.15955695,10.3330076,20
Lucca,Camporgiano,10-10-2023,43.84281,10.50238,44.15955695,10.3330076,21
Lucca,Careggine,10-10-2023,43.84281,10.50238,44.11944175,10.3256665,13
Lucca,Castelnuovo di Garfagnana,07-05-2023,43.84281,10.50238,44.11419535,10.4024762,17
Lucca,Castelnuovo di Garfagnana,07-09-2023,43.84281,10.50238,44.11419535,10.4024762,20
Lucca,Castelnuovo di Garfagnana,10-01-2023,43.84281,10.50238,44.11419535,10.4024762,20
Lucca,Castelnuovo di Garfagnana,10-10-2023,43.84281,10.50238,44.11419535,10.4024762,21
Lucca,Castiglione di Garfagnana,10-10-2023,43.84281,10.50238,44.1517665,10.41126715,14
Lucca,Coreglia Antelminelli,10-10-2023,43.84281,10.50238,44.0692364,10.5599585,7
Lucca,Fabbriche di Vergemoli,10-10-2023,43.84281,10.50238,43.99803285,10.42961115,16
Lucca,Fosciandora,07-05-2023,43.84281,10.50238,44.11533145,10.45835555,10
Lucca,Fosciandora,07-09-2023,43.84281,10.50238,44.11533145,10.45835555,18
Lucca,Fosciandora,10-01-2023,43.84281,10.50238,44.11533145,10.45835555,17
Lucca,Fosciandora,10-10-2023,43.84281,10.50238,44.11533145,10.45835555,21
Lucca,Gallicano,07-05-2023,43.84281,10.50238,44.06049345,10.4397426,17
Lucca,Gallicano,07-09-2023,43.84281,10.50238,44.06049345,10.4397426,20
Lucca,Gallicano,10-01-2023,43.84281,10.50238,44.06049345,10.4397426,20
Lucca,Gallicano,10-10-2023,43.84281,10.50238,44.06049345,10.4397426,21
Lucca,Minucciano,10-10-2023,43.84281,10.50238,44.1696951,10.20750045,16
Lucca,Molazzana,10-01-2023,43.84281,10.50238,44.07211555,10.4178267,12
Lucca,Molazzana,10-10-2023,43.84281,10.50238,44.07211555,10.4178267,21
Lucca,Pescaglia,10-10-2023,43.84281,10.50238,43.9649472,10.41305245,16
Lucca,Piazza al Serchio,10-01-2023,43.84281,10.50238,44.1846216,10.2940049,20
Lucca,Piazza al Serchio,10-10-2023,43.84281,10.50238,44.1846216,10.2940049,21
Lucca,Pieve Fosciana,10-10-2023,43.84281,10.50238,44.14504415,10.44694585,11
Lucca,San Romano in Garfagnana,10-01-2023,43.84281,10.50238,44.1703812,10.34601445,20
Lucca,San Romano in Garfagnana,10-10-2023,43.84281,10.50238,44.1703812,10.34601445,21
Lucca,Sillano Giuncugnano,10-10-2023,43.84281,10.50238,44.2231432,10.300024,16
Lucca,Villa Collemandina,10-10-2023,43.84281,10.50238,44.15904725,10.39775715,15
Minucciano,Bagni di Lucca,10-10-2023,44.1696951,10.20750045,44.0089207,10.5743811,19
Minucciano,Barga,10-10-2023,44.1696951,10.20750045,44.07326495,10.4775162,19
Minucciano,Borgo a Mozzano,10-10-2023,44.1696951,10.20750045,43.98057185,10.54311025,19
Minucciano,Camporgiano,07-05-2023,44.1696951,10.20750045,44.15955695,10.3330076,24
Minucciano,Camporgiano,07-09-2023,44.1696951,10.20750045,44.15955695,10.3330076,24
Minucciano,Camporgiano,10-10-2023,44.1696951,10.20750045,44.15955695,10.3330076,19
Minucciano,Careggine,10-10-2023,44.1696951,10.20750045,44.11944175,10.3256665,11
Minucciano,Castelnuovo di Garfagnana,10-10-2023,44.1696951,10.20750045,44.11419535,10.4024762,19
Minucciano,Castiglione di Garfagnana,10-10-2023,44.1696951,10.20750045,44.1517665,10.41126715,15
Minucciano,Coreglia Antelminelli,10-10-2023,44.1696951,10.20750045,44.0692364,10.5599585,6
Minucciano,Fabbriche di Vergemoli,10-10-2023,44.1696951,10.20750045,43.99803285,10.42961115,11
Minucciano,Fosciandora,10-10-2023,44.1696951,10.20750045,44.11533145,10.45835555,19
Minucciano,Gallicano,10-10-2023,44.1696951,10.20750045,44.06049345,10.4397426,19
Minucciano,Lucca,10-10-2023,44.1696951,10.20750045,43.84281,10.50238,19
Minucciano,Molazzana,10-10-2023,44.1696951,10.20750045,44.07211555,10.4178267,19
Minucciano,Pescaglia,10-10-2023,44.1696951,10.20750045,43.9649472,10.41305245,11
Minucciano,Piazza al Serchio,07-05-2023,44.1696951,10.20750045,44.1846216,10.2940049,24
Minucciano,Piazza al Serchio,07-09-2023,44.1696951,10.20750045,44.1846216,10.2940049,24
Minucciano,Piazza al Serchio,10-10-2023,44.1696951,10.20750045,44.1846216,10.2940049,19
Minucciano,Pieve Fosciana,10-10-2023,44.1696951,10.20750045,44.14504415,10.44694585,10
Minucciano,San Romano in Garfagnana,07-05-2023,44.1696951,10.20750045,44.1703812,10.34601445,24
Minucciano,San Romano in Garfagnana,07-09-2023,44.1696951,10.20750045,44.1703812,10.34601445,24
Minucciano,San Romano in Garfagnana,10-10-2023,44.1696951,10.20750045,44.1703812,10.34601445,19
Minucciano,Sillano Giuncugnano,07-05-2023,44.1696951,10.20750045,44.2231432,10.300024,24
Minucciano,Sillano Giuncugnano,07-09-2023,44.1696951,10.20750045,44.2231432,10.300024,24
Minucciano,Sillano Giuncugnano,10-10-2023,44.1696951,10.20750045,44.2231432,10.300024,17
Minucciano,Villa Collemandina,10-10-2023,44.1696951,10.20750045,44.15904725,10.39775715,15
Molazzana,Bagni di Lucca,10-01-2023,44.07211555,10.4178267,44.0089207,10.5743811,12
Molazzana,Bagni di Lucca,10-10-2023,44.07211555,10.4178267,44.0089207,10.5743811,19
Molazzana,Barga,07-05-2023,44.07211555,10.4178267,44.07326495,10.4775162,24
Molazzana,Barga,07-09-2023,44.07211555,10.4178267,44.07326495,10.4775162,24
Molazzana,Barga,10-10-2023,44.07211555,10.4178267,44.07326495,10.4775162,19
Molazzana,Borgo a Mozzano,10-01-2023,44.07211555,10.4178267,43.98057185,10.54311025,16
Molazzana,Borgo a Mozzano,10-10-2023,44.07211555,10.4178267,43.98057185,10.54311025,21
Molazzana,Camporgiano,07-05-2023,44.07211555,10.4178267,44.15955695,10.3330076,24
Molazzana,Camporgiano,07-09-2023,44.07211555,10.4178267,44.15955695,10.3330076,24
Molazzana,Camporgiano,10-01-2023,44.07211555,10.4178267,44.15955695,10.3330076,16
Molazzana,Camporgiano,10-10-2023,44.07211555,10.4178267,44.15955695,10.3330076,21
Molazzana,Careggine,07-05-2023,44.07211555,10.4178267,44.11944175,10.3256665,24
Molazzana,Careggine,07-09-2023,44.07211555,10.4178267,44.11944175,10.3256665,24
Molazzana,Careggine,10-10-2023,44.07211555,10.4178267,44.11944175,10.3256665,13
Molazzana,Castelnuovo di Garfagnana,07-05-2023,44.07211555,10.4178267,44.11419535,10.4024762,24
Molazzana,Castelnuovo di Garfagnana,07-09-2023,44.07211555,10.4178267,44.11419535,10.4024762,24
