stop_id,stop_name,stop_lat,stop_lon,stop_code
"2@C4172_600","Via Valdarni Civ.22","44.1022358020745","10.3911075589268","2@C4172"
"2@C4173_600","Vallico Di Sotto","44.0123557793787","10.4426943929169","2@C4173"
"2@C4174_600","Via Arni Centrale Enel","44.0992503828193","10.3834052644841","2@C4174"
"2@C4175_600","Via Arni Centrale Enel","44.099170037564","10.3829770510343","2@C4175"
"2@C4176_600","Via Arni","44.092364596008","10.3854964015928","2@C4176"
"2@C4177_600","Via Arni","44.0925431002257","10.3852538512485","2@C4177"
"2@C4178_600","Via Arni","44.0839484360801","10.3674107382477","2@C4178"
"2@C4179_600","Via Arni","44.083805489139","10.367318452003","2@C4179"
"2@C4180_600","Vallico Di Sotto","44.0122940156731","10.4425946531731","2@C4180"
"2@C4181_600","Vallico Di Sopra","44.0184229347269","10.4461976983032","2@C4181"
"2@C4182_600","Via Arni Civ.115","44.0774241763931","10.3501210029075","2@C4182"
"2@C4183_600","Via Arni Civ.115","44.0772508549791","10.3503121997225","2@C4183"
"2@C4184_600","Fabbriche Vallico 1","43.9972422828148","10.4285839054886","2@C4184"
"2@C4185_600","Fabbriche Vallico 2","43.9966457036462","10.4284909135425","2@C4185"
"2@C4186_600","Via Arni Diga","44.0664993443953","10.3149507119095","2@C4186"
"2@C4187_600","Via Arni Diga","44.0663615815405","10.3151864675224","2@C4187"
"2@C4188_600","Via Arni Ristorante","44.0661278496425","10.313590820037","2@C4188"
"2@C4189_600","Via Arni Ristorante","44.0660088811191","10.3137583173456","2@C4189"
"2@C4190_600","Via Arni Bv.Capanne","44.0609378103753","10.3034174625596","2@C4190"
"2@C4191_600","Via Arni Bv.Capanne","44.0608439152613","10.3034534637843","2@C4191"
"2@C4192_600","Poggio Loc.Cartiera","44.1452109814527","10.3495866719281","2@C4192"
"2@C4193_600","Bivio Verrucolette 1","44.1547697842697","10.247650987462","2@C4193"
"2@C4194_600","Gramolazzo 1","44.1616820558877","10.2412353518514","2@C4194"
"2@C4195_600","Gramolazzo Scuole","44.1630553822573","10.2442126700513","2@C4195"
"2@C4196_600","Gramolazzo 2","44.1616579736204","10.2413802370392","2@C4196"
"2@C4197_600","Gragliana","44.001783159055","10.403522360149","2@C4197"
"2@C4198_600","Via Gramolazzo Civ.30","44.1861556639131","10.2845144032212","2@C4198"
"2@C4199_600","Casciana","44.1681394072065","10.3099758508686","2@C4199"
"2@C4200_600","San Michele Alto 2","44.1868614484617","10.2825966276492","2@C4200"
"2@C4201_600","Casciana Parcheggio","44.1670339979789","10.305715994538","2@C4201"
"2@C4202_600","Via Gramolazzo","44.1847945785406","10.2802481128169","2@C4202"
"2@C4203_600","Casciana Parcheggio","44.1671295053603","10.3056659960806","2@C4203"
"2@C4204_600","Pesciola","44.1454177234816","10.2516975673799","2@C4204"
"2@C4205_600","Loc.La Bandita","44.1787393603527","10.2710345932968","2@C4205"
"2@C4206_600","Nicciano Bv.Cortia","44.1800147847837","10.2789671063391","2@C4206"
"2@C4207_600","Nicciano Bv.Cortia","44.180096230634","10.2789297717084","2@C4207"
"2@C4208_600","Rimessa Di Agliano","44.1653657120609","10.2499483540654","2@C4208"
"2@C4209_600","Gorfigliano Capolinea","44.1434293558256","10.2485639105345","2@C4209"
"2@C4210_600","Gorfigliano Rist.Acqua Bianca","44.1484086720008","10.2499614741997","2@C4210"
"2@C4211_600","Bandita","44.1787326903857","10.2708249026726","2@C4211"
"2@C4212_600","Castagnola Piazza","44.1748344243563","10.2551297202539","2@C4212"
"2@C4213_600","Tintoria Di Castagnola 1","44.1714902459038","10.2554716730177","2@C4213"
"2@C4214_600","Tintoria Di Castagnola 2","44.1714212493238","10.2555213448633","2@C4214"
"2@C4215_600","Rimessa Di Agliano","44.1652649731537","10.2493004566002","2@C4215"
"2@C4216_600","Via Gorfigliano Loc.Pesci","44.1532531842881","10.2480238765459","2@C4216"
"2@C4217_600","Camporgiano Scuole 1","44.1590733888891","10.3314487117645","2@C4217"
"2@C4218_600","Via Gramolazzo Civ.10","44.1635876202431","10.2473052920459","2@C4218"
"2@C4219_600","Bv.Capenaia","44.1595911504133","10.254210509438","2@C4219"
"2@C4220_600","Gramolazzo Sc. V.Tonini 2","44.1626061084681","10.24374366522","2@C4220"
"2@C4221_600","Bv.Canepaia","44.1595123106107","10.2542563752405","2@C4221"
"2@C4222_600","Gramolazzo Via Tonini","44.1618383135144","10.2412674464956","2@C4222"
"2@C4223_600","Gragliana","44.0018218775384","10.4035220258041","2@C4223"
"2@C4224_600","Camporgiano Scuole 2","44.1591058295341","10.331514796472","2@C4224"
"2@C4225_600","Gramolazzo Loc.La Piana","44.1581247366551","10.2454706225317","2@C4225"
"2@C4226_600","Barbamento","43.9994750250905","10.4034227263259","2@C4226"
"2@C4227_600","Bivio Verrucolette 2","44.1546368677257","10.2474559191951","2@C4227"
"2@C4228_600","Barbamento","43.9997492604381","10.4034525777477","2@C4228"
"2@C4229_600","Via Gorfigliano Loc.Pesci","44.1531932498422","10.2477412532076","2@C4229"
"2@C4230_600","Via Verrucolette","44.1568776302738","10.2487849638574","2@C4230"
"2@C4231_600","Via Verrucolette","44.1568702693429","10.2486347405696","2@C4231"
"2@C4232_600","Focchia Capolinea","43.9954980488293","10.409699511753","2@C4232"
"2@C4233_600","Verrucolette Capolinea","44.1621754687796","10.2586739096193","2@C4233"
"2@C4234_600","Gramolazzo Via Tonini","44.1620350063215","10.2408340789638","2@C4234"
"2@C4235_600","Via Minucciano Civ.83","44.1621063175144","10.2373984145811","2@C4235"
"2@C4236_600","Via Minucciano Civ.83","44.1619284967142","10.2371914628154","2@C4236"
"2@C4237_600","Gramolazzo Parcheggio 1","44.162333013747","10.2350728145757","2@C4237"
"2@C4238_600","Gramolazzo Parcheggio 2","44.1622661621861","10.2351071315249","2@C4238"
"2@C4239_600","Via Minucciano Civ.17","44.1621470289129","10.2302954112681","2@C4239"
"2@C4240_600","Via Minucciano Civ.17","44.1620285269284","10.2300131094757","2@C4240"
"2@C4241_600","Sp 51 Via Per Minucciano","44.1643542668162","10.2130165076254","2@C4241"
"2@C4242_600","Sp 51 Via Per Minucciano","44.1641503919019","10.2135268397535","2@C4242"
"2@C4243_600","Via Minucciano","44.1682014603221","10.2093705046553","2@C4243"
"2@C4244_600","Via Minucciano","44.1680971672497","10.2092899344354","2@C4244"
"2@C4245_600","Minucciano Capolinea","44.1703908722991","10.2086512899093","2@C4245"
"2@C4246_600","Loc.S.Maria","44.084036065695","10.4910118510053","2@C4246"
"2@C4247_600","Loc.S.Maria","44.08416557309","10.4907465632238","2@C4247"
"2@C4248_600","La Barca Alta","44.0840119321619","10.4430418526508","2@C4248"
"2@C4249_600","Via Sillano Civ.4","44.184678960602","10.3043928872126","2@C4249"
"2@C4250_600","Via Sillano Bv.Ss.445","44.1845773258965","10.3042264320551","2@C4250"
"2@C4251_600","Via Sillano Bv.Orzaglia","44.1894361053967","10.3027197196868","2@C4251"
"2@C4252_600","Via Sillano Bv.Orzaglia","44.1899180452501","10.3025929478609","2@C4252"
"2@C4253_600","Via Sillano Bv.Levigliano","44.2016716520424","10.3040513214924","2@C4253"
"2@C4254_600","Via Sillano Bv.Levigliano","44.2014490783416","10.3038320902592","2@C4254"
"2@C4255_600","Via Sillano Civ.10","44.2058226850812","10.302813082791","2@C4255"
"2@C4256_600","Via Sillano Civ.11","44.2058393436517","10.3025365330376","2@C4256"
"2@C4257_600","Via S.Piero In C. Ex Scuole","44.0755890707","10.4509645272895","2@C4257"
"2@C4258_600","Bv.Cogna","44.2077321485594","10.3023466970889","2@C4258"
"2@C4259_600","Rocca Soraggio","44.2306505348712","10.322615334233","2@C4259"
"2@C4260_600","Cogna Paese","44.2115260191513","10.2938807334757","2@C4260"
"2@C4261_600","Loc.Pantano","44.2136482888588","10.3026413879775","2@C4261"
"2@C4262_600","Loc.Pantano","44.2136784307623","10.3023666635021","2@C4262"
"2@C4263_600","Gambarotta","44.216694805081","10.3074576978786","2@C4263"
"2@C4264_600","Gambarotta","44.2168229285463","10.3072758877349","2@C4264"
"2@C4266_600","San Piero In Campo 1","44.0761941326475","10.4550662165529","2@C4266"
"2@C4267_600","San Piero In Campo 2","44.0766181738418","10.457468197701","2@C4267"
"2@C4268_600","Sillano Centrale Enel","44.2201900090684","10.3061000592953","2@C4268"
"2@C4269_600","Sillano Centrale Enel","44.2201113456696","10.3058933206351","2@C4269"
"2@C4270_600","Sillano Bv.Scuole","44.2217440182682","10.2996994531904","2@C4270"
"2@C4271_600","Sillano Bv.Scuole","44.2218048196611","10.299498915616","2@C4271"
"2@C4272_600","Sillano Comune","44.2240908157781","10.2999623669839","2@C4272"
"2@C4273_600","Sillano Comune","44.2239935344964","10.2998084224444","2@C4273"
"2@C4274_600","San Piero In Campo 3","44.0767162225086","10.4575455372142","2@C4274"
"2@C4275_600","Rocca Soraggio","44.2307481470525","10.3227380381035","2@C4275"
"2@C4276_600","Villa Soraggio 1","44.2343504605373","10.3291465158823","2@C4276"
"2@C4277_600","Villa Soraggio 2","44.2343262677763","10.3291272581547","2@C4277"
"2@C4278_600","V.Soraggio Bv Camporanda 1","44.2341854996066","10.3318678810459","2@C4278"
"2@C4279_600","V.Soraggio Bv Camporanda 2","44.2341426484098","10.3318959905967","2@C4279"
"2@C4280_600","Collecchio Centro","44.237188898851","10.3344251051199","2@C4280"
"2@C4281_600","Villa Soraggio Via S.Martino","44.2343905662635","10.3346733434837","2@C4281"
"2@C4282_600","Villa Soraggio Via S.Martino","44.2346430043689","10.3346430489588","2@C4282"
"2@C4283_600","Brica","44.2384857973433","10.3416094016663","2@C4283"
"2@C4284_600","Bv.Brica","44.236810041689","10.3421711509666","2@C4284"
"2@C4285_600","Metello Capolinea","44.2392948393957","10.3452347572886","2@C4285"
"2@C4286_600","Via S.Piero In C. Imp.Sportivi","44.0776855300819","10.4549591485383","2@C4286"
"2@C4288_600","Via S.Piero C. C.Te Stefanetti","44.0768412465341","10.467119677226","2@C4288"
"2@C4289_600","Via S.Piero C. C.Te Stafanetti","44.0770189085888","10.4673067164224","2@C4289"
"2@C4290_600","Via S.P.Campo 1","44.0764629308596","10.4720324270338","2@C4290"
"2@C4291_600","Petrognola Piazza","44.1996273409144","10.2806318790884","2@C4291"
"2@C4292_600","Carpinelli","44.2007437443592","10.230253673487","2@C4292"
"2@C4293_600","Via S.P.Campo 2","44.0766231672768","10.4721737759985","2@C4293"
"2@C4294_600","Ponte Fegana Ss.445","44.0179515285367","10.5399227998428","2@C4294"
"2@C4295_600","Sassi Capolinea","44.0839995335877","10.3937258080916","2@C4295"
"2@C4296_600","Ponte Fegana Ss.445","44.0181017989699","10.5401294312871","2@C4296"
"2@C4297_600","Bv.Eglio","44.079861816992","10.3923094624053","2@C4297"
"2@C4298_600","Bv.Molazzana","44.0719437052726","10.4162709229035","2@C4298"
"2@C4299_600","V.Le Europa Ang.Masini","43.8820955031866","10.5660304353915","2@C4299"
"2@C4300_600","V.Le Europa Ang.Pesciatina","43.859470423118","10.5839379742947","2@C4300"
"2@C4301_600","Loc.Rio Civ.5","44.0693583023497","10.4198393677708","2@C4301"
"2@C4302_600","V.Le Europa Ang.Pesciatina","43.8592024210029","10.583786225859","2@C4302"
"2@C4303_600","Molazzana Campo Sportivo","44.0674811135675","10.4277860342088","2@C4303"
"2@C4304_600","Gallicano Loc.S.Andrea","44.0563074784174","10.4253108456859","2@C4304"
"2@C4305_600","Gallicano Loc.S.Andrea","44.0561096022434","10.4252951745506","2@C4305"
"2@C4306_600","Crocette 1","44.053092965055","10.4135155836207","2@C4306"
"2@C4307_600","Crocette 2","44.0530121977022","10.413603545205","2@C4307"
"2@C4308_600","V.Le Europa Ang.Selmi","43.8651906423563","10.5794508624215","2@C4308"
"2@C4309_600","Vergemoli Alle Scalette","44.051041108721","10.3839704548221","2@C4309"
"2@C4310_600","Bivio Vergemoli","44.0521353205175","10.3807452178576","2@C4310"
"2@C4311_600","Fornovolasco Bv.Chieva","44.0425454096228","10.386585969554","2@C4311"
"2@C4312_600","Fornovolasco Bv.Chieva","44.0426473519383","10.3863465170505","2@C4312"
"2@C4313_600","Fornovolasco Capolinea","44.0282860235418","10.3590876100061","2@C4313"
"2@C4314_600","Verni Piazza","44.0491851457589","10.4181370697218","2@C4314"
"2@C4315_600","Verni Piazza","44.0490668210382","10.4182403508112","2@C4315"
"2@C4316_600","Trassilico Capolinea","44.0405958529763","10.4028377513095","2@C4316"
"2@C4317_600","Marlia Villa Reale","43.8986173902019","10.5541257268021","2@C4317"
"2@C4318_600","Marlia Villa Reale","43.8987745005982","10.5538278670706","2@C4318"
"2@C4319_600","Marlia Villa Grabau","43.9002746290266","10.5528897386804","2@C4319"
"2@C4320_600","Marlia Villa Grabau","43.9003174107546","10.5526567579338","2@C4320"
"2@C4321_600","Via Matraia Bv.S.Pancrazio","43.9035104212551","10.555474935595","2@C4321"
"2@C4322_600","Via Matraia Bv.S.Pancrazio","43.9032960881859","10.5553463864595","2@C4322"
"2@C4323_600","Via Matraia Bv.Ciciana","43.9070279194064","10.5626119221135","2@C4323"
"2@C4324_600","Via Matraia Bv.Ciciana","43.9069068744527","10.5622460575595","2@C4324"
"2@C4325_600","Via Matraia","43.9055186331419","10.565002290763","2@C4325"
"2@C4326_600","Via Matraia","43.9056168014516","10.5647371268695","2@C4326"
"2@C4327_600","Via Matraia Civ.3","43.9085928955511","10.5656899649324","2@C4327"
"2@C4328_600","Via Matraia Civ.3","43.9087095137968","10.5653925818847","2@C4328"
"2@C4329_600","Via Matraia Civ.7","43.9116958140143","10.5665855160292","2@C4329"
"2@C4330_600","Via Matraia Civ.7","43.9117053068761","10.5662214819233","2@C4330"
"2@C4331_600","Via Matraia Bv.Colle Matraia","43.9131914613972","10.5684757994894","2@C4331"
"2@C4332_600","Via Matraia Bv.Colle Matraia","43.9131135359548","10.5682495728378","2@C4332"
"2@C4333_600","Colle Matraia Capolinea","43.9199514271086","10.5712146493624","2@C4333"
"2@C4334_600","Matraia Semaforo","43.9195012917353","10.5702296952924","2@C4334"
"2@C4335_600","Matraia Semaforo","43.9192526528605","10.5703056738076","2@C4335"
"2@C4336_600","Bv.Castellaccio","43.9220176415756","10.5705652601348","2@C4336"
"2@C4337_600","Bv.Castellaccio","43.9217663426278","10.5705072657405","2@C4337"
"2@C4338_600","Via Matraia Civ.28","43.9124001097782","10.5716822235993","2@C4338"
"2@C4339_600","Via Matraia Civ.21","43.9126047162205","10.5718619698856","2@C4339"
"2@C4340_600","Via Matraia Civ.42","43.9144035355092","10.5739596813447","2@C4340"
"2@C4341_600","Matraia","43.9145615764766","10.5735979904276","2@C4341"
"2@C4342_600","Matraia Loc.Cipresso","43.9161431923701","10.5767534416408","2@C4342"
"2@C4343_600","Matraia Loc.Cipresso","43.9161593454024","10.5768877600852","2@C4343"
"2@C4344_600","Matraia Loc.Frantoio Civ.67","43.9168372975415","10.5796255707104","2@C4344"
"2@C4345_600","Matraia Loc.Frantoio Civ.67","43.9171323844717","10.579446550058","2@C4345"
"2@C4346_600","Matraia Loc.Convento","43.9156881120751","10.582318127898","2@C4346"
"2@C4347_600","Matraia Loc.Convento","43.9160149621471","10.5821212831014","2@C4347"
"2@C4348_600","Matraia Loc.Sesti","43.9147531558418","10.5857884643157","2@C4348"
"2@C4349_600","Matraia Loc.Sesti","43.9148129810282","10.5860189097693","2@C4349"
"2@C4350_600","Valgiano Capolinea","43.9121548497826","10.5890867616463","2@C4350"
"2@C4351_600","Via Mugnano Fontana","43.8313422123636","10.5271461466713","2@C4351"
"2@C4352_600","Via Romana Vitalina","43.8313626254841","10.6274138014242","2@C4352"
"2@C4353_600","Via Romana Officina","43.8326396957391","10.6221329749492","2@C4353"
"2@C4354_600","V.Le Europa Ang.Selmi","43.865086167519","10.5793749346549","2@C4354"
"2@C4355_600","Lammari Masini 1","43.8708201118312","10.5750737418254","2@C4355"
"2@C4356_600","Lammari Masini 2","43.8708137903558","10.5749173246491","2@C4356"
"2@C4357_600","Saltocchio Immagine Civ.243","43.9040822999903","10.5395101083403","2@C4357"
"2@C4358_600","Saltocchio","43.9015967014296","10.5378864264064","2@C4358"
"2@C4359_600","Via Bassi Civ.1","43.8958534247211","10.5394879165273","2@C4359"
"2@C4360_600","Via Fanuccio Toschi","43.8931668027159","10.5414231830521","2@C4360"
"2@C4361_600","Via Carraia Ang.Chiesa","43.8249547042073","10.5411883654001","2@C4361"
"2@C4362_600","Via Montecarlo Civ.114","43.8326100408925","10.6393505242343","2@C4362"
"2@C4363_600","Via Tognetti Ang.Nottoli","43.8741138311124","10.5448726906955","2@C4363"
"2@C4364_600","Via Fonda Ang.Nottoli","43.874471364262","10.5447325727511","2@C4364"
"2@C4365_600","Via Molina Osteria 1","43.8773548234114","10.5478861475815","2@C4365"
"2@C4366_600","Via Molina Osteria 2","43.8772780465277","10.5479043859285","2@C4366"
"2@C4367_600","Lammari Osteria 1","43.8740065663603","10.5574157586567","2@C4367"
"2@C4368_600","Lammari Osteria 2","43.8738219052875","10.5570920138059","2@C4368"
"2@C4369_600","Via Ville Ang.Chiasso","43.8750813942281","10.5644153484127","2@C4369"
"2@C4370_600","Via Ville Ang.Chiasso","43.8748906485294","10.5638798272151","2@C4370"
"2@C4371_600","Via Ville Ang.Lucchesi","43.8769338317778","10.5668816293555","2@C4371"
"2@C4372_600","Via Ville Ang.Lucchesi","43.8771076522053","10.5666808111895","2@C4372"
"2@C4373_600","Ponte Alla Posta 1","43.8783999973318","10.5699353886666","2@C4373"
"2@C4374_600","Ponte Alla Posta 2","43.8786010802107","10.5697166196537","2@C4374"
"2@C4375_600","Via Ville Civ.134","43.8802532892312","10.5720036808141","2@C4375"
"2@C4376_600","Via Ville Civ.135","43.8801916290308","10.5715772864771","2@C4376"
"2@C4377_600","Via Ville Rimortoli","43.8822494544153","10.5761142223485","2@C4377"
"2@C4378_600","Via Ville Ang.Selvette","43.8824549846419","10.5759002457037","2@C4378"
"2@C4379_600","Via Ville Chiesa","43.8821226927952","10.5804023117589","2@C4379"
"2@C4380_600","Via Mugnano Perini","43.8319390589098","10.5229030719771","2@C4380"
"2@C4381_600","Via Mugnano Civ.914","43.8316166349384","10.5227751609988","2@C4381"
"2@C4382_600","Via Fanuccio Gatti","43.8898725592257","10.543014227361","2@C4382"
"2@C4383_600","Via Fanuccio Pesa","43.886852173943","10.5443258536565","2@C4383"
"2@C4384_600","Via Nottolini Ang.Vitali","43.8331036459682","10.5162365102175","2@C4384"
"2@C4386_600","Parezzana 1","43.8247221289443","10.5464070631323","2@C4386"
"2@C4387_600","Via Carraia","43.8244632872209","10.549894885844","2@C4387"
"2@C4388_600","Via Carraia Chiesetta","43.8246432634553","10.5502337608628","2@C4388"
"2@C4389_600","Parezzana 2","43.8247741965915","10.5465514218682","2@C4389"
"2@C4390_600","Scatolifico Corsonna","44.0824078242014","10.4531826767649","2@C4390"
"2@C4391_600","Pomezzana","43.9851488873833","10.3157189400282","2@C4391"
"2@C4392_600","Via Ville Civ.320","43.8820951287168","10.5830436597126","2@C4392"
"2@C4393_600","Faccina","43.8804474594897","10.5859672197863","2@C4393"
"2@C4394_600","Via Ville Faccina","43.8808095107747","10.5874503200039","2@C4394"
"2@C4395_600","Via Ville Ang.Nuova","43.8814820686704","10.5886164932879","2@C4395"
"2@C4396_600","Via Ville Ang.Nuova","43.8814909802849","10.5882993107417","2@C4396"
"2@C4397_600","Via Delle Ville 1","43.8837134257169","10.5919590364437","2@C4397"
"2@C4398_600","Via Delle Ville 2","43.8837193201733","10.5915359518219","2@C4398"
"2@C4399_600","Via Ville Farmacia","43.8859639224148","10.5955357565202","2@C4399"
"2@C4400_600","Via Ville Farmacia","43.8860925525756","10.5953509029672","2@C4400"
"2@C4401_600","Loc.Piaggiori","43.8856048107821","10.5977171357838","2@C4401"
"2@C4402_600","Loc.Piaggiori","43.8854572027655","10.597327281637","2@C4402"
"2@C4403_600","Via Stradone Ang.Ville","43.8893001244145","10.5971172118371","2@C4403"
"2@C4404_600","Via Stradone Ang.Ville","43.8891525341865","10.597370036268","2@C4404"
"2@C4405_600","Segromigno Monte","43.8944564274284","10.5956987315321","2@C4405"
"2@C4406_600","Chiesa","43.8942564040633","10.5958381259875","2@C4406"
"2@C4407_600","Via Selvette C.Te Sordi","43.8928701507612","10.5906529454936","2@C4407"
"2@C4408_600","Selvette Segromigno","43.8931421908272","10.5905138976127","2@C4408"
"2@C4409_600","Via Selvette Civ.194","43.8921923590382","10.5879223464554","2@C4409"
"2@C4410_600","Loc.Cartiera","44.1450231848352","10.3494792416219","2@C4410"
"2@C4411_600","Via Selvette Loc.Trombi","43.8909820398055","10.5839840572057","2@C4411"
"2@C4412_600","Piegaio Alto Cimitero","43.9572536234619","10.4323041105047","2@C4412"
"2@C4413_600","S.Colombano Villa Del Vescovo","43.8895092041935","10.5816220122054","2@C4413"
"2@C4414_600","Magliano Loc.Canaletto","44.2205345219583","10.2566924454337","2@C4414"
"2@C4415_600","Selvette 1","43.8854582666846","10.5778125004794","2@C4415"
"2@C4416_600","Magliano Comune","44.2171275060768","10.2567167279805","2@C4416"
"2@C4417_600","Rimortoli","43.8831054307187","10.5765684399534","2@C4417"
"2@C4418_600","Via Roma Civ.24","44.2168857004853","10.252255931116","2@C4418"
"2@C4419_600","Camigliano Frati","43.8849994512323","10.6023691576315","2@C4419"
"2@C4420_600","Marlia Monumento","43.8947800284614","10.5542640200271","2@C4420"
"2@C4421_600","Via Ville Civ.320","43.8819466508707","10.5827129694386","2@C4421"
"2@C4422_600","Via S.Pietro C.Te Granucci","43.8987900998296","10.5906409248078","2@C4422"
"2@C4423_600","Via S.Pietro C.Te Granucci","43.8987037157165","10.5903787014349","2@C4423"
"2@C4424_600","S.Colombano Chiesa","43.8822626653966","10.5800465773261","2@C4424"
"2@C4426_600","Selvette 2","43.8854640556577","10.5777192884376","2@C4426"
"2@C4427_600","S.Colombano Villa Del Vescovo","43.889529796575","10.581571628331","2@C4427"
"2@C4430_600","Via M.Te Pitoro","43.8826879479203","10.3388183324851","2@C4430"
"2@C4431_600","Via M.Te Pitoro","43.882654932293","10.3385624065709","2@C4431"
"2@C4432_600","Debbiali","44.0607967858921","10.4452528464566","2@C4432"
"2@C4434_600","Via Ville Osteria","43.873136793324","10.5568236939461","2@C4434"
"2@C4435_600","Via Ville Osteria","43.8734102221579","10.5569101577945","2@C4435"
"2@C4436_600","Novella Civ.12","44.1955286832558","10.2025693198448","2@C4436"
"2@C4437_600","Ss.445 Frediani","44.2077490009653","10.2152608547153","2@C4437"
"2@C4438_600","Metra","44.2076988031578","10.2151966924125","2@C4438"
"2@C4439_600","Bivio Albiano","44.191264461871","10.2262815963261","2@C4439"
"2@C4440_600","Loc. Le Calde","43.9786400437997","10.3213030556516","2@C4440"
"2@C4441_600","Via Fegana Pezzalunga","44.0478317117427","10.5619304856334","2@C4441"
"2@C4442_600","Località  Valsozza","44.0020334916008","10.4355450248381","2@C4442"
"2@C4443_600","Fornaci B.Ga Elementari","44.0523476697424","10.4703784240392","2@C4443"
"2@C4444_600","Via Ville Ex Poste","43.865862288247","10.5314838271753","2@C4444"
"2@C4445_600","Via Ville Ex Poste","43.8659606821711","10.5322034668263","2@C4445"
"2@C4446_600","Via Ville Civ.1673","43.8630081925758","10.5277833240365","2@C4446"
"2@C4447_600","Via Ville Civ.1574","43.8629093417312","10.528105897632","2@C4447"
"2@C4449_600","Sp 11 - Loc. La Ponderosa","44.0761653693227","10.4982089798539","2@C4449"
"2@C4450_600","Camigliano Loc.Parigi","43.886021468866","10.6081276580396","2@C4450"
"2@C4451_600","Scuole Materne Calavorno","44.0240082967302","10.5277002374887","2@C4451"
"2@C4452_600","Via Tofori Ang.Parigi","43.8842402445816","10.610580299104","2@C4452"
"2@C4453_600","Loc.Montea","44.2206600030449","10.3004157973473","2@C4453"
"2@C4454_600","Via Tofori Civ.125","43.8822526477453","10.6091481263236","2@C4454"
"2@C4455_600","Loc.Montea","44.2205910068013","10.3001498114176","2@C4455"
"2@C4456_600","Via Tofori Chiesina","43.8782000281871","10.6053826867611","2@C4456"
"2@C4457_600","Via Roma Civ.24","44.2170028157043","10.2522490247395","2@C4457"
"2@C4458_600","Via Tofori Ang.Stradone","43.875197552221","10.6037664719947","2@C4458"
"2@C4459_600","Via Stradone Camigliano Scuole Elem.","43.8729800203917","10.6029944523705","2@C4459"
"2@C4460_600","Castelnuovo Itc 1","44.1153862297678","10.4018991949575","2@C4460"
"2@C4461_600","Castelnuovo Itc 2","44.1154989172325","10.4016346294238","2@C4461"
"2@C4462_600","Gioviano Alto","44.011664023745","10.5269297077507","2@C4462"
"2@C4463_600","Belvedere","44.1634070204767","10.2371588646212","2@C4463"
"2@C4464_600","Via Bocchi Civ.397","43.8691904535681","10.5997177655302","2@C4464"
"2@C4465_600","Stradone Di Camigliano 1","43.869539561885","10.6037158323408","2@C4465"
"2@C4466_600","Palagi","43.8695795111098","10.5950736181351","2@C4466"
"2@C4467_600","Viale Kennedy 1","43.9086928423797","10.2191293925599","2@C4467"
"2@C4468_600","Viale Kennedy 2","43.9084165174927","10.218868454773","2@C4468"
"2@C4469_600","Pontestazzemese","43.9969254651511","10.2947222056061","2@C4469"
"2@C4470_600","Via Bocchi Ang.Gheghi","43.8712718226957","10.5860442987229","2@C4470"
"2@C4471_600","Bv.Bientinese","43.7745068835377","10.6420643794331","2@C4471"
"2@C4472_600","Via Bocchi Civ.150","43.8712428082107","10.5813172798618","2@C4472"
"2@C4473_600","Bv.Bientinese","43.7747280480137","10.64233758357","2@C4473"
"2@C4474_600","Via Bocchi Ang.Europa","43.8712586530982","10.5759349377714","2@C4474"
"2@C4475_600","Via 1â° Maggio","43.9542117898858","10.2193856162264","2@C4475"
"2@C4476_600","Via Bocchi Civ.99","43.8680813717491","10.5683406270954","2@C4476"
"2@C4477_600","Via Bocchi Civ.131","43.8686814113262","10.5728303977114","2@C4477"
"2@C4480_600","Via Bocchi Civ.59","43.868426023294","10.5642163361088","2@C4480"
"2@C4481_600","Via Sottomonte Ang.Pontestrada","43.8103465635362","10.5162744392258","2@C4481"
"2@C4482_600","Via Sottomonte Ang.Pontestrada","43.8105686859223","10.5161588372589","2@C4482"
"2@C4483_600","Filecchio Scuole Nuove","44.0485418989965","10.4918285584067","2@C4483"
"2@C4484_600","Via Coselli Ang.A.Maria","43.864380772976","10.5598017068016","2@C4484"
"2@C4485_600","Turritecava Posta","44.0305093267443","10.4911976916389","2@C4485"
"2@C4486_600","Via Dei Coselli Civ.683","43.8631431061593","10.5528381178561","2@C4486"
"2@C4487_600","Via Careggine","44.1098496381487","10.4016635353474","2@C4487"
"2@C4488_600","Via Dei Coselli Ang.Guidi","43.8603802780828","10.5467717692574","2@C4488"
"2@C4489_600","Via Careggine","44.1096481790841","10.4015728656188","2@C4489"
"2@C4490_600","Via Aurelia Incrocio Via E. Zolà","43.9495174084232","10.2281154246734","2@C4490"
"2@C4491_600","Via Aurelia Incrocio Via E. Zolà","43.9494384182158","10.2283443463856","2@C4491"
"2@C4492_600","Via Careggine","44.1091653352983","10.3968912318403","2@C4492"
"2@C4493_600","Via Careggine","44.1093467345649","10.3971501031122","2@C4493"
"2@C4494_600","Pontedera Capolinea","43.6636480547508","10.6286541766078","2@C4494"
"2@C4495_600","Loc.Colletto","44.1981242735692","10.3244106238451","2@C4495"
"2@C4497_600","Via Tiglio","43.8351808158272","10.5393293188927","2@C4497"
"2@C4498_600","Albareto","44.1902525523981","10.2939364151865","2@C4498"
"2@C4499_600","Gragnano","43.8770315510911","10.6253021064567","2@C4499"
"2@C4500_600","Bagno Tucano","43.906542941902","10.215693146579","2@C4500"
"2@C4501_600","Gorfigliano Scuole","44.1412633935385","10.2480265201751","2@C4501"
