service_id,date,exception_type
"4493_482445","20231106","1"
"4493_482445","20231108","1"
"4493_482445","20231109","1"
"4493_482445","20231111","1"
"4493_482445","20231113","1"
"4493_482445","20231115","1"
"4493_482445","20231116","1"
"4493_482445","20231118","1"
"4493_482445","20231120","1"
"4493_482445","20231122","1"
"4493_482445","20231123","1"
"4493_482445","20231125","1"
"4493_482445","20231127","1"
"4493_482445","20231129","1"
"4493_482445","20231130","1"
"4493_482445","20231202","1"
"4493_482445","20231204","1"
"4493_482445","20231206","1"
"4493_482445","20231207","1"
"4493_482445","20231209","1"
"4493_482445","20231211","1"
"4493_482445","20231213","1"
"4493_482445","20231214","1"
"4493_482445","20231216","1"
"4493_482445","20231218","1"
"4493_482445","20231220","1"
"4493_482445","20231221","1"
"4493_482445","20231223","1"
"4493_482446","20230915","1"
"4493_482446","20230916","1"
"4493_482446","20230918","1"
"4493_482446","20230919","1"
"4493_482446","20230920","1"
"4493_482446","20230921","1"
"4493_482446","20230922","1"
"4493_482446","20230923","1"
"4493_482446","20230925","1"
"4493_482446","20230926","1"
"4493_482446","20230927","1"
"4493_482446","20230928","1"
"4493_482446","20230929","1"
"4493_482446","20230930","1"
"4493_482446","20231002","1"
"4493_482446","20231003","1"
"4493_482446","20231004","1"
"4493_482446","20231005","1"
"4493_482446","20231006","1"
"4493_482446","20231007","1"
"4493_482446","20231009","1"
"4493_482446","20231010","1"
"4493_482446","20231011","1"
"4493_482446","20231012","1"
"4493_482446","20231013","1"
"4493_482446","20231014","1"
"4493_482446","20231016","1"
"4493_482446","20231017","1"
"4493_482446","20231018","1"
"4493_482446","20231019","1"
"4493_482446","20231020","1"
"4493_482446","20231021","1"
"4493_482446","20231023","1"
"4493_482446","20231024","1"
"4493_482446","20231025","1"
"4493_482446","20231026","1"
"4493_482446","20231027","1"
"4493_482446","20231028","1"
"4493_482446","20231030","1"
"4493_482446","20231031","1"
"4493_482446","20231102","1"
"4493_482446","20231103","1"
"4493_482446","20231104","1"
"4493_482446","20231106","1"
"4493_482446","20231107","1"
"4493_482446","20231108","1"
"4493_482446","20231109","1"
"4493_482446","20231110","1"
"4493_482446","20231111","1"
"4493_482446","20231113","1"
"4493_482446","20231114","1"
"4493_482446","20231115","1"
"4493_482446","20231116","1"
"4493_482446","20231117","1"
"4493_482446","20231118","1"
"4493_482446","20231120","1"
"4493_482446","20231121","1"
"4493_482446","20231122","1"
"4493_482446","20231123","1"
"4493_482446","20231124","1"
"4493_482446","20231125","1"
"4493_482446","20231127","1"
"4493_482446","20231128","1"
"4493_482446","20231129","1"
"4493_482446","20231130","1"
"4493_482446","20231201","1"
"4493_482446","20231202","1"
"4493_482446","20231204","1"
"4493_482446","20231205","1"
"4493_482446","20231206","1"
"4493_482446","20231207","1"
"4493_482446","20231209","1"
"4493_482446","20231211","1"
"4493_482446","20231212","1"
"4493_482446","20231213","1"
"4493_482446","20231214","1"
"4493_482446","20231215","1"
"4493_482446","20231216","1"
"4493_482446","20231218","1"
"4493_482446","20231219","1"
"4493_482446","20231220","1"
"4493_482446","20231221","1"
"4493_482446","20231222","1"
"4493_482446","20231223","1"
"4493_482447","20230913","1"
"4493_482447","20230914","1"
"4493_482447","20231227","1"
"4493_482447","20231228","1"
"4493_482447","20231229","1"
"4493_482447","20231230","1"
"4493_482448","20230915","1"
"4493_482448","20230916","1"
"4493_482448","20230918","1"
"4493_482448","20230920","1"
"4493_482448","20230922","1"
"4493_482448","20230923","1"
"4493_482448","20230925","1"
"4493_482448","20230927","1"
"4493_482448","20230929","1"
"4493_482448","20230930","1"
"4493_482448","20231002","1"
"4493_482448","20231004","1"
"4493_482448","20231006","1"
"4493_482448","20231007","1"
"4493_482448","20231009","1"
"4493_482448","20231011","1"
"4493_482448","20231013","1"
"4493_482448","20231014","1"
"4493_482448","20231016","1"
"4493_482448","20231018","1"
"4493_482448","20231020","1"
"4493_482448","20231021","1"
"4493_482448","20231023","1"
"4493_482448","20231025","1"
"4493_482448","20231027","1"
"4493_482448","20231028","1"
"4493_482448","20231030","1"
"4493_482448","20231103","1"
"4493_482448","20231104","1"
"4493_482448","20231106","1"
"4493_482448","20231108","1"
"4493_482448","20231110","1"
"4493_482448","20231111","1"
"4493_482448","20231113","1"
"4493_482448","20231115","1"
"4493_482448","20231117","1"
"4493_482448","20231118","1"
"4493_482448","20231120","1"
"4493_482448","20231122","1"
"4493_482448","20231124","1"
"4493_482448","20231125","1"
"4493_482448","20231127","1"
"4493_482448","20231129","1"
"4493_482448","20231201","1"
"4493_482448","20231202","1"
"4493_482448","20231204","1"
"4493_482448","20231206","1"
"4493_482448","20231209","1"
"4493_482448","20231211","1"
"4493_482448","20231213","1"
"4493_482448","20231215","1"
"4493_482448","20231216","1"
"4493_482448","20231218","1"
"4493_482448","20231220","1"
"4493_482448","20231222","1"
"4493_482448","20231223","1"
"4493_482449","20230913","1"
"4493_482449","20230914","1"
"4493_482449","20230915","1"
"4493_482449","20230916","1"
"4493_482449","20230918","1"
"4493_482449","20230919","1"
"4493_482449","20230920","1"
"4493_482449","20230921","1"
"4493_482449","20230922","1"
"4493_482449","20230923","1"
"4493_482449","20230925","1"
"4493_482449","20230926","1"
"4493_482449","20230927","1"
"4493_482449","20230928","1"
"4493_482449","20230929","1"
"4493_482449","20230930","1"
"4493_482449","20231002","1"
"4493_482449","20231003","1"
"4493_482449","20231004","1"
"4493_482449","20231005","1"
"4493_482449","20231006","1"
"4493_482449","20231007","1"
"4493_482449","20231009","1"
"4493_482449","20231010","1"
"4493_482449","20231011","1"
"4493_482449","20231012","1"
"4493_482449","20231013","1"
"4493_482449","20231014","1"
"4493_482449","20231016","1"
"4493_482449","20231017","1"
"4493_482449","20231018","1"
"4493_482449","20231019","1"
"4493_482449","20231020","1"
"4493_482449","20231021","1"
"4493_482449","20231023","1"
"4493_482449","20231024","1"
"4493_482449","20231025","1"
"4493_482449","20231026","1"
"4493_482449","20231027","1"
"4493_482449","20231028","1"
"4493_482449","20231030","1"
"4493_482449","20231031","1"
"4493_482449","20231102","1"
"4493_482449","20231103","1"
"4493_482449","20231104","1"
"4493_482449","20231106","1"
"4493_482449","20231107","1"
"4493_482449","20231108","1"
"4493_482449","20231109","1"
"4493_482449","20231110","1"
"4493_482449","20231111","1"
"4493_482449","20231113","1"
"4493_482449","20231114","1"
"4493_482449","20231115","1"
"4493_482449","20231116","1"
"4493_482449","20231117","1"
"4493_482449","20231118","1"
"4493_482449","20231120","1"
"4493_482449","20231121","1"
"4493_482449","20231122","1"
"4493_482449","20231123","1"
"4493_482449","20231124","1"
"4493_482449","20231125","1"
"4493_482449","20231127","1"
"4493_482449","20231128","1"
"4493_482449","20231129","1"
"4493_482449","20231130","1"
"4493_482449","20231201","1"
"4493_482449","20231202","1"
"4493_482449","20231204","1"
"4493_482449","20231205","1"
"4493_482449","20231206","1"
"4493_482449","20231207","1"
"4493_482449","20231209","1"
"4493_482449","20231211","1"
"4493_482449","20231212","1"
"4493_482449","20231213","1"
"4493_482449","20231214","1"
"4493_482449","20231215","1"
"4493_482449","20231216","1"
"4493_482449","20231218","1"
"4493_482449","20231219","1"
"4493_482449","20231220","1"
"4493_482449","20231221","1"
"4493_482449","20231222","1"
"4493_482449","20231223","1"
"4493_482449","20231227","1"
"4493_482449","20231228","1"
"4493_482449","20231229","1"
"4493_482449","20231230","1"
"4493_482450","20230919","1"
"4493_482450","20230921","1"
"4493_482450","20230926","1"
"4493_482450","20230928","1"
"4493_482450","20231003","1"
"4493_482450","20231005","1"
"4493_482450","20231010","1"
"4493_482450","20231012","1"
"4493_482450","20231017","1"
"4493_482450","20231019","1"
"4493_482450","20231024","1"
"4493_482450","20231026","1"
"4493_482450","20231031","1"
"4493_482450","20231102","1"
"4493_482450","20231107","1"
"4493_482450","20231109","1"
"4493_482450","20231114","1"
"4493_482450","20231116","1"
"4493_482450","20231121","1"
"4493_482450","20231123","1"
"4493_482450","20231128","1"
"4493_482450","20231130","1"
"4493_482450","20231205","1"
"4493_482450","20231207","1"
"4493_482450","20231212","1"
"4493_482450","20231214","1"
"4493_482450","20231219","1"
"4493_482450","20231221","1"
"4493_482451","20230920","1"
"4493_482451","20230927","1"
"4493_482451","20231004","1"
"4493_482451","20231011","1"
"4493_482451","20231018","1"
"4493_482451","20231025","1"
"4493_482451","20231108","1"
"4493_482451","20231115","1"
"4493_482451","20231122","1"
"4493_482451","20231129","1"
"4493_482451","20231206","1"
"4493_482451","20231213","1"
"4493_482451","20231220","1"
"4493_482452","20230918","1"
"4493_482452","20230925","1"
"4493_482452","20231002","1"
"4493_482452","20231009","1"
"4493_482452","20231016","1"
"4493_482452","20231023","1"
"4493_482452","20231030","1"
"4493_482452","20231106","1"
"4493_482452","20231113","1"
"4493_482452","20231120","1"
"4493_482452","20231127","1"
"4493_482452","20231204","1"
"4493_482452","20231211","1"
"4493_482452","20231218","1"
"4493_482453","20230915","1"
"4493_482453","20230916","1"
"4493_482453","20230918","1"
"4493_482453","20230919","1"
"4493_482453","20230920","1"
"4493_482453","20230921","1"
"4493_482453","20230922","1"
"4493_482453","20230923","1"
"4493_482453","20230925","1"
"4493_482453","20230926","1"
"4493_482453","20230927","1"
"4493_482453","20230928","1"
"4493_482453","20230929","1"
"4493_482453","20230930","1"
"4493_482453","20231002","1"
"4493_482453","20231003","1"
"4493_482453","20231004","1"
"4493_482453","20231005","1"
"4493_482453","20231006","1"
"4493_482453","20231007","1"
"4493_482453","20231009","1"
"4493_482453","20231010","1"
"4493_482453","20231011","1"
"4493_482453","20231012","1"
"4493_482453","20231013","1"
"4493_482453","20231014","1"
"4493_482453","20231016","1"
"4493_482453","20231017","1"
"4493_482453","20231018","1"
"4493_482453","20231019","1"
"4493_482453","20231020","1"
"4493_482453","20231021","1"
"4493_482453","20231023","1"
"4493_482453","20231024","1"
"4493_482453","20231025","1"
"4493_482453","20231026","1"
"4493_482453","20231027","1"
"4493_482453","20231028","1"
"4493_482453","20231030","1"
"4493_482453","20231031","1"
"4493_482453","20231102","1"
"4493_482453","20231103","1"
"4493_482453","20231104","1"
"4493_482453","20231106","1"
"4493_482453","20231107","1"
"4493_482453","20231108","1"
"4493_482453","20231109","1"
"4493_482453","20231110","1"
"4493_482453","20231111","1"
"4493_482453","20231113","1"
"4493_482453","20231114","1"
"4493_482453","20231115","1"
"4493_482453","20231116","1"
"4493_482453","20231117","1"
"4493_482453","20231118","1"
"4493_482453","20231120","1"
"4493_482453","20231121","1"
"4493_482453","20231122","1"
"4493_482453","20231123","1"
"4493_482453","20231124","1"
"4493_482453","20231125","1"
"4493_482453","20231127","1"
"4493_482453","20231128","1"
"4493_482453","20231129","1"
"4493_482453","20231130","1"
"4493_482453","20231201","1"
"4493_482453","20231202","1"
"4493_482453","20231204","1"
"4493_482453","20231205","1"
"4493_482453","20231206","1"
"4493_482453","20231207","1"
"4493_482453","20231209","1"
"4493_482453","20231211","1"
"4493_482453","20231212","1"
"4493_482453","20231213","1"
"4493_482453","20231214","1"
"4493_482453","20231215","1"
"4493_482453","20231216","1"
"4493_482453","20231218","1"
"4493_482453","20231219","1"
"4493_482453","20231220","1"
"4493_482453","20231221","1"
"4493_482453","20231222","1"
"4493_482453","20231223","1"
"4493_482454","20230913","1"
"4493_482454","20230914","1"
"4493_482454","20231227","1"
"4493_482454","20231228","1"
"4493_482454","20231229","1"
"4493_482454","20231230","1"
"4493_482455","20230915","1"
"4493_482455","20230918","1"
"4493_482455","20230920","1"
"4493_482455","20230922","1"
"4493_482455","20230925","1"
"4493_482455","20230927","1"
"4493_482455","20230929","1"
"4493_482455","20231002","1"
"4493_482455","20231004","1"
"4493_482455","20231006","1"
"4493_482455","20231009","1"
"4493_482455","20231011","1"
"4493_482455","20231013","1"
"4493_482455","20231016","1"
"4493_482455","20231018","1"
"4493_482455","20231020","1"
"4493_482455","20231023","1"
"4493_482455","20231025","1"
"4493_482455","20231027","1"
"4493_482455","20231030","1"
"4493_482455","20231103","1"
"4493_482455","20231106","1"
"4493_482455","20231108","1"
"4493_482455","20231110","1"
"4493_482455","20231113","1"
"4493_482455","20231115","1"
"4493_482455","20231117","1"
"4493_482455","20231120","1"
"4493_482455","20231122","1"
"4493_482455","20231124","1"
"4493_482455","20231127","1"
"4493_482455","20231129","1"
"4493_482455","20231201","1"
"4493_482455","20231204","1"
"4493_482455","20231206","1"
"4493_482455","20231211","1"
"4493_482455","20231213","1"
"4493_482455","20231215","1"
"4493_482455","20231218","1"
"4493_482455","20231220","1"
"4493_482455","20231222","1"
"4493_482456","20230913","1"
"4493_482456","20230914","1"
"4493_482456","20230915","1"
"4493_482456","20230916","1"
"4493_482456","20230918","1"
"4493_482456","20230919","1"
"4493_482456","20230920","1"
"4493_482456","20230921","1"
"4493_482456","20230922","1"
"4493_482456","20230923","1"
"4493_482456","20230925","1"
"4493_482456","20230926","1"
"4493_482456","20230927","1"
"4493_482456","20230928","1"
"4493_482456","20230929","1"
"4493_482456","20230930","1"
"4493_482456","20231002","1"
"4493_482456","20231003","1"
"4493_482456","20231004","1"
"4493_482456","20231005","1"
"4493_482456","20231006","1"
"4493_482456","20231007","1"
"4493_482456","20231009","1"
"4493_482456","20231010","1"
"4493_482456","20231011","1"
"4493_482456","20231012","1"
"4493_482456","20231013","1"
"4493_482456","20231014","1"
"4493_482456","20231016","1"
"4493_482456","20231017","1"
"4493_482456","20231018","1"
"4493_482456","20231019","1"
"4493_482456","20231020","1"
"4493_482456","20231021","1"
"4493_482456","20231023","1"
"4493_482456","20231024","1"
"4493_482456","20231025","1"
"4493_482456","20231026","1"
"4493_482456","20231027","1"
"4493_482456","20231028","1"
"4493_482456","20231030","1"
"4493_482456","20231031","1"
"4493_482456","20231102","1"
"4493_482456","20231103","1"
"4493_482456","20231104","1"
"4493_482456","20231106","1"
"4493_482456","20231107","1"
"4493_482456","20231108","1"
"4493_482456","20231109","1"
"4493_482456","20231110","1"
"4493_482456","20231111","1"
"4493_482456","20231113","1"
"4493_482456","20231114","1"
"4493_482456","20231115","1"
"4493_482456","20231116","1"
"4493_482456","20231117","1"
"4493_482456","20231118","1"
"4493_482456","20231120","1"
"4493_482456","20231121","1"
"4493_482456","20231122","1"
"4493_482456","20231123","1"
"4493_482456","20231124","1"
"4493_482456","20231125","1"
"4493_482456","20231127","1"
"4493_482456","20231128","1"
"4493_482456","20231129","1"
"4493_482456","20231130","1"
"4493_482456","20231201","1"
"4493_482456","20231202","1"
"4493_482456","20231204","1"
"4493_482456","20231205","1"
"4493_482456","20231206","1"
"4493_482456","20231207","1"
"4493_482456","20231209","1"
"4493_482456","20231211","1"
"4493_482456","20231212","1"
"4493_482456","20231213","1"
"4493_482456","20231214","1"
"4493_482456","20231215","1"
"4493_482456","20231216","1"
"4493_482456","20231218","1"
"4493_482456","20231219","1"
"4493_482456","20231220","1"
"4493_482456","20231221","1"
"4493_482456","20231222","1"
"4493_482456","20231223","1"
"4493_482456","20231227","1"
"4493_482456","20231228","1"
"4493_482456","20231229","1"
"4493_482456","20231230","1"
"4493_482457","20230913","1"
"4493_482457","20230914","1"
"4493_482457","20230915","1"
"4493_482457","20230918","1"
"4493_482457","20230919","1"
"4493_482457","20230920","1"
"4493_482457","20230921","1"
"4493_482457","20230922","1"
"4493_482457","20230925","1"
"4493_482457","20230926","1"
"4493_482457","20230927","1"
"4493_482457","20230928","1"
"4493_482457","20230929","1"
"4493_482457","20231002","1"
"4493_482457","20231003","1"
"4493_482457","20231004","1"
"4493_482457","20231005","1"
"4493_482457","20231006","1"
"4493_482457","20231009","1"
"4493_482457","20231010","1"
"4493_482457","20231011","1"
"4493_482457","20231012","1"
"4493_482457","20231013","1"
"4493_482457","20231016","1"
"4493_482457","20231017","1"
"4493_482457","20231018","1"
"4493_482457","20231019","1"
"4493_482457","20231020","1"
"4493_482457","20231023","1"
"4493_482457","20231024","1"
"4493_482457","20231025","1"
"4493_482457","20231026","1"
"4493_482457","20231027","1"
"4493_482457","20231030","1"
"4493_482457","20231031","1"
"4493_482457","20231102","1"
"4493_482457","20231103","1"
"4493_482457","20231106","1"
"4493_482457","20231107","1"
"4493_482457","20231108","1"
"4493_482457","20231109","1"
"4493_482457","20231110","1"
"4493_482457","20231113","1"
"4493_482457","20231114","1"
"4493_482457","20231115","1"
"4493_482457","20231116","1"
"4493_482457","20231117","1"
"4493_482457","20231120","1"
"4493_482457","20231121","1"
"4493_482457","20231122","1"
"4493_482457","20231123","1"
"4493_482457","20231124","1"
"4493_482457","20231127","1"
"4493_482457","20231128","1"
"4493_482457","20231129","1"
"4493_482457","20231130","1"
"4493_482457","20231201","1"
"4493_482457","20231204","1"
"4493_482457","20231205","1"
"4493_482457","20231206","1"
"4493_482457","20231207","1"
"4493_482457","20231211","1"
"4493_482457","20231212","1"
"4493_482457","20231213","1"
"4493_482457","20231214","1"
"4493_482457","20231215","1"
"4493_482457","20231218","1"
"4493_482457","20231219","1"
"4493_482457","20231220","1"
"4493_482457","20231221","1"
"4493_482457","20231222","1"
"4493_482457","20231227","1"
"4493_482457","20231228","1"
"4493_482457","20231229","1"
"4493_482458","20230913","1"
"4493_482458","20231227","1"
"4493_482459","20230915","1"
"4493_482459","20230916","1"
"4493_482459","20230918","1"
"4493_482459","20230919","1"
"4493_482459","20230920","1"
"4493_482459","20230921","1"
"4493_482459","20230922","1"
"4493_482459","20230923","1"
"4493_482459","20230925","1"
"4493_482459","20230926","1"
"4493_482459","20230927","1"
"4493_482459","20230928","1"
"4493_482459","20230929","1"
"4493_482459","20230930","1"
"4493_482459","20231002","1"
"4493_482459","20231003","1"
"4493_482459","20231004","1"
"4493_482459","20231005","1"
"4493_482459","20231006","1"
"4493_482459","20231007","1"
"4493_482459","20231009","1"
"4493_482459","20231010","1"
"4493_482459","20231011","1"
"4493_482459","20231012","1"
"4493_482459","20231013","1"
"4493_482459","20231014","1"
"4493_482459","20231016","1"
"4493_482459","20231017","1"
"4493_482459","20231018","1"
"4493_482459","20231019","1"
"4493_482459","20231020","1"
"4493_482459","20231021","1"
"4493_482459","20231023","1"
"4493_482459","20231024","1"
"4493_482459","20231025","1"
"4493_482459","20231026","1"
"4493_482459","20231027","1"
"4493_482459","20231028","1"
"4493_482459","20231030","1"
"4493_482459","20231031","1"
"4493_482459","20231102","1"
"4493_482459","20231103","1"
"4493_482459","20231104","1"
"4493_482459","20231106","1"
"4493_482459","20231107","1"
"4493_482459","20231108","1"
"4493_482459","20231109","1"
"4493_482459","20231110","1"
"4493_482459","20231111","1"
"4493_482459","20231113","1"
"4493_482459","20231114","1"
"4493_482459","20231115","1"
"4493_482459","20231116","1"
"4493_482459","20231117","1"
"4493_482459","20231118","1"
"4493_482459","20231120","1"
"4493_482459","20231121","1"
"4493_482459","20231122","1"
"4493_482459","20231123","1"
"4493_482459","20231124","1"
"4493_482459","20231125","1"
"4493_482459","20231127","1"
"4493_482459","20231128","1"
"4493_482459","20231129","1"
"4493_482459","20231130","1"
"4493_482459","20231201","1"
"4493_482459","20231202","1"
"4493_482459","20231204","1"
"4493_482459","20231205","1"
"4493_482459","20231206","1"
"4493_482459","20231207","1"
"4493_482459","20231209","1"
"4493_482459","20231211","1"
"4493_482459","20231212","1"
"4493_482459","20231213","1"
"4493_482459","20231214","1"
"4493_482459","20231215","1"
"4493_482459","20231216","1"
"4493_482459","20231218","1"
"4493_482459","20231219","1"
"4493_482459","20231220","1"
"4493_482459","20231221","1"
"4493_482459","20231222","1"
"4493_482459","20231223","1"
"4493_482460","20230913","1"
"4493_482460","20230914","1"
"4493_482460","20231227","1"
"4493_482460","20231228","1"
"4493_482460","20231229","1"
"4493_482460","20231230","1"
"4493_482461","20230915","1"
"4493_482461","20230916","1"
"4493_482461","20230918","1"
"4493_482461","20230919","1"
"4493_482461","20230920","1"
"4493_482461","20230921","1"
"4493_482461","20230922","1"
"4493_482461","20230923","1"
"4493_482461","20230925","1"
"4493_482461","20230926","1"
"4493_482461","20230927","1"
"4493_482461","20230928","1"
"4493_482461","20230929","1"
"4493_482461","20230930","1"
"4493_482461","20231002","1"
"4493_482461","20231003","1"
"4493_482461","20231004","1"
"4493_482461","20231005","1"
"4493_482461","20231006","1"
"4493_482461","20231007","1"
"4493_482461","20231009","1"
"4493_482461","20231010","1"
"4493_482461","20231011","1"
"4493_482461","20231012","1"
"4493_482461","20231013","1"
"4493_482461","20231014","1"
"4493_482461","20231016","1"
"4493_482461","20231017","1"
"4493_482461","20231018","1"
"4493_482461","20231019","1"
"4493_482461","20231020","1"
"4493_482461","20231021","1"
"4493_482461","20231023","1"
"4493_482461","20231024","1"
"4493_482461","20231025","1"
"4493_482461","20231026","1"
"4493_482461","20231027","1"
"4493_482461","20231028","1"
"4493_482461","20231030","1"
"4493_482461","20231031","1"
"4493_482461","20231102","1"
"4493_482461","20231103","1"
"4493_482461","20231104","1"
"4493_482461","20231106","1"
"4493_482461","20231107","1"
"4493_482461","20231108","1"
"4493_482461","20231109","1"
"4493_482461","20231110","1"
"4493_482461","20231111","1"
"4493_482461","20231113","1"
"4493_482461","20231114","1"
"4493_482461","20231115","1"
"4493_482461","20231116","1"
"4493_482461","20231117","1"
"4493_482461","20231118","1"
"4493_482461","20231120","1"
"4493_482461","20231121","1"
"4493_482461","20231122","1"
"4493_482461","20231123","1"
"4493_482461","20231124","1"
"4493_482461","20231125","1"
"4493_482461","20231127","1"
"4493_482461","20231128","1"
"4493_482461","20231129","1"
"4493_482461","20231130","1"
"4493_482461","20231201","1"
"4493_482461","20231202","1"
"4493_482461","20231204","1"
"4493_482461","20231205","1"
"4493_482461","20231206","1"
"4493_482461","20231207","1"
"4493_482461","20231209","1"
"4493_482461","20231211","1"
"4493_482461","20231212","1"
"4493_482461","20231213","1"
"4493_482461","20231214","1"
"4493_482461","20231215","1"
"4493_482461","20231216","1"
"4493_482461","20231218","1"
"4493_482461","20231219","1"
"4493_482461","20231220","1"
"4493_482461","20231221","1"
"4493_482461","20231222","1"
"4493_482461","20231223","1"
"4493_482462","20230915","1"
"4493_482462","20230916","1"
"4493_482462","20230918","1"
"4493_482462","20230919","1"
"4493_482462","20230920","1"
"4493_482462","20230921","1"
"4493_482462","20230922","1"
"4493_482462","20230923","1"
"4493_482462","20230925","1"
"4493_482462","20230926","1"
"4493_482462","20230927","1"
"4493_482462","20230928","1"
"4493_482462","20230929","1"
"4493_482462","20230930","1"
"4493_482462","20231002","1"
"4493_482462","20231003","1"
"4493_482462","20231004","1"
"4493_482462","20231005","1"
"4493_482462","20231006","1"
"4493_482462","20231007","1"
"4493_482462","20231009","1"
"4493_482462","20231010","1"
"4493_482462","20231011","1"
"4493_482462","20231012","1"
"4493_482462","20231013","1"
"4493_482462","20231014","1"
"4493_482462","20231016","1"
"4493_482462","20231017","1"
"4493_482462","20231018","1"
"4493_482462","20231019","1"
"4493_482462","20231020","1"
"4493_482462","20231021","1"
"4493_482462","20231023","1"
"4493_482462","20231024","1"
"4493_482462","20231025","1"
"4493_482462","20231026","1"
"4493_482462","20231027","1"
"4493_482462","20231028","1"
"4493_482462","20231030","1"
"4493_482462","20231031","1"
"4493_482462","20231106","1"
"4493_482462","20231107","1"
"4493_482462","20231108","1"
"4493_482462","20231109","1"
"4493_482462","20231110","1"
"4493_482462","20231111","1"
"4493_482462","20231113","1"
"4493_482462","20231114","1"
"4493_482462","20231115","1"
"4493_482462","20231116","1"
"4493_482462","20231117","1"
"4493_482462","20231118","1"
"4493_482462","20231120","1"
"4493_482462","20231121","1"
"4493_482462","20231122","1"
"4493_482462","20231123","1"
"4493_482462","20231124","1"
"4493_482462","20231125","1"
"4493_482462","20231127","1"
"4493_482462","20231128","1"
"4493_482462","20231129","1"
"4493_482462","20231130","1"
"4493_482462","20231201","1"
"4493_482462","20231202","1"
"4493_482462","20231204","1"
"4493_482462","20231205","1"
"4493_482462","20231206","1"
"4493_482462","20231207","1"
"4493_482462","20231209","1"
"4493_482462","20231211","1"
"4493_482462","20231212","1"
"4493_482462","20231213","1"
"4493_482462","20231214","1"
"4493_482462","20231215","1"
"4493_482462","20231216","1"
"4493_482462","20231218","1"
"4493_482462","20231219","1"
"4493_482462","20231220","1"
"4493_482462","20231221","1"
"4493_482462","20231222","1"
"4493_482462","20231223","1"
"4493_482463","20230913","1"
"4493_482463","20230914","1"
"4493_482463","20231227","1"
"4493_482463","20231228","1"
"4493_482463","20231229","1"
"4493_482463","20231230","1"
"4493_482464","20231102","1"
"4493_482464","20231103","1"
"4493_482464","20231104","1"
"4493_482465","20230913","1"
"4493_482465","20230914","1"
"4493_482465","20230915","1"
"4493_482465","20230916","1"
"4493_482465","20230918","1"
"4493_482465","20230919","1"
"4493_482465","20230920","1"
"4493_482465","20230921","1"
"4493_482465","20230922","1"
"4493_482465","20230923","1"
"4493_482465","20230925","1"
"4493_482465","20230926","1"
"4493_482465","20230927","1"
"4493_482465","20230928","1"
"4493_482465","20230929","1"
"4493_482465","20230930","1"
"4493_482465","20231002","1"
"4493_482465","20231003","1"
"4493_482465","20231004","1"
"4493_482465","20231005","1"
"4493_482465","20231006","1"
"4493_482465","20231007","1"
"4493_482465","20231009","1"
"4493_482465","20231010","1"
"4493_482465","20231011","1"
"4493_482465","20231012","1"
"4493_482465","20231013","1"
"4493_482465","20231014","1"
"4493_482465","20231016","1"
"4493_482465","20231017","1"
"4493_482465","20231018","1"
"4493_482465","20231019","1"
"4493_482465","20231020","1"
"4493_482465","20231021","1"
"4493_482465","20231023","1"
"4493_482465","20231024","1"
"4493_482465","20231025","1"
"4493_482465","20231026","1"
"4493_482465","20231027","1"
"4493_482465","20231028","1"
"4493_482465","20231030","1"
"4493_482465","20231031","1"
"4493_482465","20231106","1"
"4493_482465","20231107","1"
"4493_482465","20231108","1"
"4493_482465","20231109","1"
"4493_482465","20231110","1"
"4493_482465","20231111","1"
"4493_482465","20231113","1"
"4493_482465","20231114","1"
"4493_482465","20231115","1"
"4493_482465","20231116","1"
"4493_482465","20231117","1"
"4493_482465","20231118","1"
"4493_482465","20231120","1"
"4493_482465","20231121","1"
"4493_482465","20231122","1"
"4493_482465","20231123","1"
"4493_482465","20231124","1"
"4493_482465","20231125","1"
"4493_482465","20231127","1"
"4493_482465","20231128","1"
"4493_482465","20231129","1"
"4493_482465","20231130","1"
"4493_482465","20231201","1"
"4493_482465","20231202","1"
"4493_482465","20231204","1"
"4493_482465","20231205","1"
"4493_482465","20231206","1"
"4493_482465","20231207","1"
"4493_482465","20231209","1"
"4493_482465","20231211","1"
"4493_482465","20231212","1"
"4493_482465","20231213","1"
"4493_482465","20231214","1"
"4493_482465","20231215","1"
"4493_482465","20231216","1"
"4493_482465","20231218","1"
"4493_482465","20231219","1"
"4493_482465","20231220","1"
"4493_482465","20231221","1"
"4493_482465","20231222","1"
"4493_482465","20231223","1"
"4493_482465","20231227","1"
"4493_482465","20231228","1"
"4493_482465","20231229","1"
"4493_482465","20231230","1"
"4493_482466","20230915","1"
"4493_482466","20230918","1"
"4493_482466","20230919","1"
"4493_482466","20230920","1"
"4493_482466","20230921","1"
"4493_482466","20230922","1"
"4493_482466","20230925","1"
"4493_482466","20230926","1"
"4493_482466","20230927","1"
"4493_482466","20230928","1"
"4493_482466","20230929","1"
"4493_482466","20231002","1"
"4493_482466","20231003","1"
"4493_482466","20231004","1"
"4493_482466","20231005","1"
"4493_482466","20231006","1"
"4493_482466","20231009","1"
"4493_482466","20231010","1"
"4493_482466","20231011","1"
"4493_482466","20231012","1"
"4493_482466","20231013","1"
"4493_482466","20231016","1"
"4493_482466","20231017","1"
"4493_482466","20231018","1"
"4493_482466","20231019","1"
"4493_482466","20231020","1"
"4493_482466","20231023","1"
"4493_482466","20231024","1"
"4493_482466","20231025","1"
"4493_482466","20231026","1"
"4493_482466","20231027","1"
"4493_482466","20231030","1"
