,trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,poligono,poligono_successivo
50635,4791_5401,15:21:00,15:21:00,2@C2703_600,31,18.1,Barga,Barga
50636,4791_5401,15:22:00,15:22:00,2@C3656_600,32,18.412,Barga,Barga
50637,4791_5401,15:24:00,15:24:00,2@C3247_600,33,19.542,Barga,Barga
50638,4791_5401,15:25:00,15:25:00,2@C3244_600,34,19.769,Barga,Barga
50639,4791_5401,15:26:00,15:26:00,2@C3242_600,35,20.096,Barga,Barga
50640,4791_5401,15:27:00,15:27:00,2@C3802_600,36,20.689,Barga,Barga
50641,4791_5401,15:30:00,15:30:00,2@C3782_600,37,21.815,Barga,Barga
50642,4791_5401,15:31:00,15:31:00,2@C3783_600,38,22.679,Barga,Barga
50643,4791_5401,15:32:00,15:32:00,2@C3789_600,39,23.087,Barga,Barga
50644,4791_5401,15:33:00,15:33:00,2@C2705_600,40,23.657,Barga,Barga
50645,4791_5401,15:34:00,15:34:00,2@C3790_600,41,23.956,Barga,Barga
50646,4791_5401,15:35:00,15:35:00,2@C3791_600,42,24.296,Barga,Barga
50647,4791_5401,15:35:00,15:35:00,2@C3276_600,43,24.435,Barga,Barga
50648,4791_5401,15:36:00,15:36:00,2@C3274_600,44,24.745,Barga,Barga
50649,4791_5401,15:37:00,15:37:00,2@C3272_600,45,25.103,Barga,Barga
50650,4791_5401,15:37:00,15:37:00,2@C3270_600,46,25.458,Barga,Barga
50651,4791_5401,15:37:00,15:37:00,2@C3268_600,47,25.714,Barga,Barga
50652,4791_5401,15:38:00,15:38:00,2@C3266_600,48,25.985,Barga,Barga
50653,4791_5401,15:38:00,15:38:00,2@C4937_600,49,26.082,Barga,Barga
50654,4791_5401,15:39:00,15:39:00,2@C3264_600,50,26.609,Barga,Barga
50655,4791_5401,15:39:00,15:39:00,2@C3262_600,51,26.892,Barga,Barga
50656,4791_5401,15:40:00,15:40:00,2@C3260_600,52,27.431,Barga,Barga
50657,4791_5401,15:41:00,15:41:00,2@C3172_600,53,28.07,Barga,Barga
50658,4791_5401,15:41:00,15:41:00,2@C4047_600,54,28.199,Barga,Barga
50659,4791_5401,15:42:00,15:42:00,2@C3207_600,55,28.497,Barga,Barga
50660,4791_5401,15:43:00,15:43:00,2@C5075_600,56,28.731,Barga,Barga
50661,4791_5401,15:43:00,15:43:00,2@C4952_600,57,28.894,Barga,Gallicano
50662,4791_5401,15:44:00,15:44:00,2@C2275_600,58,29.598,Gallicano,Gallicano
50663,4791_5401,15:45:00,15:45:00,2@C4021_600,59,30.033,Gallicano,Gallicano
50664,4791_5401,15:46:00,15:46:00,2@C3939_600,60,30.428,Gallicano,Gallicano
50665,4791_5401,15:46:00,15:46:00,2@C4018_600,61,30.735,Gallicano,Gallicano
50666,4791_5401,15:47:00,15:47:00,2@C5966_600,62,30.896,Gallicano,Gallicano
50667,4791_5401,15:47:00,15:47:00,2@C4016_600,63,31.067,Gallicano,Gallicano
50668,4791_5401,15:47:00,15:47:00,2@C3774_600,64,31.184,Gallicano,Gallicano
50669,4791_5401,15:47:00,15:47:00,2@C5979_600,65,31.426,Gallicano,64.0
50670,4791_5402,13:10:00,13:10:00,2@C3274_600,1,0.0,Barga,Barga
50671,4791_5402,13:11:00,13:11:00,2@C3272_600,2,0.358,Barga,Barga
50672,4791_5402,13:11:00,13:11:00,2@C3270_600,3,0.713,Barga,Barga
50673,4791_5402,13:11:00,13:11:00,2@C3268_600,4,0.969,Barga,Barga
50674,4791_5402,13:12:00,13:12:00,2@C3266_600,5,1.24,Barga,Barga
50675,4791_5402,13:12:00,13:12:00,2@C4937_600,6,1.337,Barga,Barga
50676,4791_5402,13:13:00,13:13:00,2@C3264_600,7,1.864,Barga,Barga
50677,4791_5402,13:13:00,13:13:00,2@C3262_600,8,2.147,Barga,Barga
50678,4791_5402,13:14:00,13:14:00,2@C3260_600,9,2.686,Barga,Barga
50679,4791_5402,13:15:00,13:15:00,2@C3172_600,10,3.325,Barga,Barga
50680,4791_5402,13:15:00,13:15:00,2@C4047_600,11,3.454,Barga,Barga
50681,4791_5402,13:16:00,13:16:00,2@C3207_600,12,3.752,Barga,Barga
50682,4791_5402,13:17:00,13:17:00,2@C5075_600,13,3.986,Barga,Barga
50683,4791_5402,13:17:00,13:17:00,2@C4952_600,14,4.149,Barga,Gallicano
50684,4791_5402,13:18:00,13:18:00,2@C2275_600,15,4.853,Gallicano,Gallicano
50685,4791_5402,13:19:00,13:19:00,2@C4021_600,16,5.288,Gallicano,Gallicano
50686,4791_5402,13:20:00,13:20:00,2@C3939_600,17,5.683,Gallicano,Gallicano
50687,4791_5402,13:20:00,13:20:00,2@C4018_600,18,5.99,Gallicano,Gallicano
50688,4791_5402,13:21:00,13:21:00,2@C5966_600,19,6.151,Gallicano,Gallicano
50689,4791_5402,13:21:00,13:21:00,2@C4016_600,20,6.322,Gallicano,Gallicano
50690,4791_5402,13:21:00,13:21:00,2@C3774_600,21,6.439,Gallicano,Gallicano
50691,4791_5402,13:21:00,13:21:00,2@C5979_600,22,6.681,Gallicano,21.0
50692,4791_5403,18:22:00,18:22:00,2@C3242_600,1,0.0,Barga,Barga
50693,4791_5403,18:23:00,18:23:00,2@C3243_600,2,0.334,Barga,Barga
50694,4791_5403,18:23:00,18:23:00,2@C3245_600,3,0.566,Barga,Barga
50695,4791_5403,18:24:00,18:24:00,2@C3248_600,4,0.967,Barga,Barga
50696,4791_5403,18:25:00,18:25:00,2@C3251_600,5,1.209,Barga,Barga
50697,4791_5403,18:25:00,18:25:00,2@C3253_600,6,1.428,Barga,Barga
50698,4791_5403,18:27:00,18:27:00,2@C3255_600,7,2.045,Barga,Barga
50699,4791_5403,18:28:00,18:28:00,2@C4754_600,8,2.358,Barga,Barga
50700,4791_5403,18:28:00,18:28:00,2@C3257_600,9,2.632,Barga,Barga
50701,4791_5403,18:32:00,18:32:00,2@C3170_600,10,3.991,Barga,Barga
50702,4791_5403,18:32:00,18:32:00,2@C4047_600,11,4.13,Barga,Barga
50703,4791_5403,18:33:00,18:33:00,2@C3207_600,12,4.428,Barga,11.0
50704,4791_5404,08:05:00,08:05:00,2@C3242_600,1,0.0,Barga,Barga
50705,4791_5404,08:06:00,08:06:00,2@C3243_600,2,0.334,Barga,Barga
50706,4791_5404,08:06:00,08:06:00,2@C3245_600,3,0.566,Barga,Barga
50707,4791_5404,08:07:00,08:07:00,2@C3248_600,4,0.967,Barga,Barga
50708,4791_5404,08:08:00,08:08:00,2@C3251_600,5,1.209,Barga,Barga
50709,4791_5404,08:08:00,08:08:00,2@C3253_600,6,1.428,Barga,Barga
50710,4791_5404,08:09:00,08:09:00,2@C3255_600,7,2.045,Barga,Barga
50711,4791_5404,08:10:00,08:10:00,2@C4754_600,8,2.358,Barga,Barga
50712,4791_5404,08:11:00,08:11:00,2@C3257_600,9,2.632,Barga,Barga
50713,4791_5404,08:14:00,08:14:00,2@C3170_600,10,3.991,Barga,Barga
50714,4791_5404,08:14:00,08:14:00,2@C4047_600,11,4.13,Barga,Barga
50715,4791_5404,08:15:00,08:15:00,2@C3207_600,12,4.428,Barga,11.0
50716,4791_5405,18:02:00,18:02:00,2@C4021_600,1,0.0,Gallicano,Gallicano
50717,4791_5405,18:03:00,18:03:00,2@C2322_600,2,0.428,Gallicano,Barga
50718,4791_5405,18:04:00,18:04:00,2@C4953_600,3,1.133,Barga,Barga
50719,4791_5405,18:05:00,18:05:00,2@C2146_600,4,1.533,Barga,Barga
50720,4791_5405,18:06:00,18:06:00,2@C3781_600,5,1.84,Barga,Barga
50721,4791_5405,18:06:00,18:06:00,2@C3171_600,6,1.979,Barga,Barga
50722,4791_5405,18:10:00,18:10:00,2@C3256_600,7,3.315,Barga,Barga
50723,4791_5405,18:10:00,18:10:00,2@C4789_600,8,3.611,Barga,Barga
50724,4791_5405,18:11:00,18:11:00,2@C3254_600,9,3.916,Barga,Barga
50725,4791_5405,18:13:00,18:13:00,2@C3252_600,10,4.556,Barga,Barga
50726,4791_5405,18:13:00,18:13:00,2@C3250_600,11,4.759,Barga,Barga
50727,4791_5405,18:14:00,18:14:00,2@C3249_600,12,5.029,Barga,Barga
50728,4791_5405,18:15:00,18:15:00,2@C3246_600,13,5.402,Barga,Barga
50729,4791_5405,18:15:00,18:15:00,2@C3244_600,14,5.637,Barga,Barga
50730,4791_5405,18:16:00,18:16:00,2@C3242_600,15,5.964,Barga,14.0
50731,4791_5406,08:23:00,08:23:00,2@C4021_600,1,0.0,Gallicano,Gallicano
50732,4791_5406,08:24:00,08:24:00,2@C2322_600,2,0.428,Gallicano,Barga
50733,4791_5406,08:25:00,08:25:00,2@C4953_600,3,1.133,Barga,Barga
50734,4791_5406,08:26:00,08:26:00,2@C2146_600,4,1.533,Barga,Barga
50735,4791_5406,08:27:00,08:27:00,2@C3781_600,5,1.84,Barga,Barga
50736,4791_5406,08:27:00,08:27:00,2@C3171_600,6,1.979,Barga,Barga
50737,4791_5406,08:31:00,08:31:00,2@C3256_600,7,3.315,Barga,Barga
50738,4791_5406,08:31:00,08:31:00,2@C4789_600,8,3.611,Barga,Barga
50739,4791_5406,08:32:00,08:32:00,2@C3254_600,9,3.916,Barga,Barga
50740,4791_5406,08:34:00,08:34:00,2@C3252_600,10,4.556,Barga,Barga
50741,4791_5406,08:34:00,08:34:00,2@C3250_600,11,4.759,Barga,Barga
50742,4791_5406,08:35:00,08:35:00,2@C3249_600,12,5.029,Barga,Barga
50743,4791_5406,08:36:00,08:36:00,2@C3246_600,13,5.402,Barga,Barga
50744,4791_5406,08:36:00,08:36:00,2@C3244_600,14,5.637,Barga,Barga
50745,4791_5406,08:37:00,08:37:00,2@C3242_600,15,5.964,Barga,14.0
50746,4791_5407,14:45:00,14:45:00,2@C2610_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50747,4791_5407,14:46:00,14:46:00,2@C4167_600,2,0.574,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50748,4791_5407,14:47:00,14:47:00,2@C2480_600,3,0.873,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50749,4791_5407,14:48:00,14:48:00,2@C2390_600,4,1.193,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50750,4791_5407,14:49:00,14:49:00,2@C4818_600,5,1.547,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50751,4791_5407,14:50:00,14:50:00,2@C4460_600,6,2.067,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50752,4791_5407,14:52:00,14:52:00,2@C4147_600,7,3.517,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50753,4791_5407,14:54:00,14:54:00,2@C2613_600,8,4.321,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50754,4791_5407,14:55:00,14:55:00,2@C2614_600,9,4.979,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50755,4791_5407,14:56:00,14:56:00,2@C3675_600,10,5.298,Castelnuovo di Garfagnana,Pieve Fosciana
50756,4791_5407,14:57:00,14:57:00,2@C3677_600,11,5.717,Pieve Fosciana,Pieve Fosciana
50757,4791_5407,14:58:00,14:58:00,2@C3679_600,12,6.179,Pieve Fosciana,Pieve Fosciana
50758,4791_5407,14:58:00,14:58:00,2@C3680_600,13,6.404,Pieve Fosciana,12.0
50759,4791_5408,17:46:00,17:46:00,2@C3207_600,1,0.0,Barga,Barga
50760,4791_5408,17:47:00,17:47:00,2@C5075_600,2,0.234,Barga,Barga
50761,4791_5408,17:47:00,17:47:00,2@C4952_600,3,0.397,Barga,Gallicano
50762,4791_5408,17:48:00,17:48:00,2@C2275_600,4,1.101,Gallicano,Gallicano
50763,4791_5408,17:49:00,17:49:00,2@C4021_600,5,1.536,Gallicano,4.0
50764,4791_5409,06:11:00,06:11:00,2@C3242_600,1,0.0,Barga,Barga
50765,4791_5409,06:12:00,06:12:00,2@C3243_600,2,0.334,Barga,Barga
50766,4791_5409,06:12:00,06:12:00,2@C3245_600,3,0.566,Barga,Barga
50767,4791_5409,06:13:00,06:13:00,2@C3248_600,4,0.967,Barga,Barga
50768,4791_5409,06:14:00,06:14:00,2@C3251_600,5,1.209,Barga,Barga
50769,4791_5409,06:14:00,06:14:00,2@C3253_600,6,1.428,Barga,Barga
50770,4791_5409,06:16:00,06:16:00,2@C3255_600,7,2.045,Barga,Barga
50771,4791_5409,06:17:00,06:17:00,2@C4754_600,8,2.358,Barga,Barga
50772,4791_5409,06:17:00,06:17:00,2@C3257_600,9,2.632,Barga,Barga
50773,4791_5409,06:21:00,06:21:00,2@C3170_600,10,3.991,Barga,Barga
50774,4791_5409,06:21:00,06:21:00,2@C4047_600,11,4.13,Barga,Barga
50775,4791_5409,06:22:00,06:22:00,2@C3207_600,12,4.428,Barga,Barga
50776,4791_5409,06:23:00,06:23:00,2@C5075_600,13,4.662,Barga,Barga
50777,4791_5409,06:23:00,06:23:00,2@C4952_600,14,4.825,Barga,Gallicano
50778,4791_5409,06:24:00,06:24:00,2@C2275_600,15,5.529,Gallicano,Gallicano
50779,4791_5409,06:25:00,06:25:00,2@C4021_600,16,5.964,Gallicano,15.0
50780,4791_5410,07:20:00,07:20:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50781,4791_5410,07:20:00,07:20:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50782,4791_5410,07:21:00,07:21:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50783,4791_5410,07:22:00,07:22:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50784,4791_5410,07:23:00,07:23:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50785,4791_5410,07:23:00,07:23:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50786,4791_5410,07:23:00,07:23:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50787,4791_5410,07:24:00,07:24:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50788,4791_5410,07:25:00,07:25:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50789,4791_5410,07:26:00,07:26:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50790,4791_5410,07:28:00,07:28:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50791,4791_5411,09:05:00,09:05:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50792,4791_5411,09:05:00,09:05:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50793,4791_5411,09:06:00,09:06:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50794,4791_5411,09:07:00,09:07:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50795,4791_5411,09:08:00,09:08:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50796,4791_5411,09:08:00,09:08:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50797,4791_5411,09:08:00,09:08:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50798,4791_5411,09:09:00,09:09:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50799,4791_5411,09:10:00,09:10:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50800,4791_5411,09:11:00,09:11:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50801,4791_5411,09:13:00,09:13:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50802,4791_5412,08:10:00,08:10:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50803,4791_5412,08:10:00,08:10:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50804,4791_5412,08:11:00,08:11:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50805,4791_5412,08:12:00,08:12:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50806,4791_5412,08:13:00,08:13:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50807,4791_5412,08:13:00,08:13:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50808,4791_5412,08:13:00,08:13:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50809,4791_5412,08:14:00,08:14:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50810,4791_5412,08:15:00,08:15:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50811,4791_5412,08:16:00,08:16:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50812,4791_5412,08:18:00,08:18:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50813,4791_5413,12:50:00,12:50:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50814,4791_5413,12:50:00,12:50:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50815,4791_5413,12:51:00,12:51:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50816,4791_5413,12:52:00,12:52:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50817,4791_5413,12:53:00,12:53:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50818,4791_5413,12:53:00,12:53:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50819,4791_5413,12:53:00,12:53:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50820,4791_5413,12:54:00,12:54:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50821,4791_5413,12:55:00,12:55:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50822,4791_5413,12:56:00,12:56:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50823,4791_5413,12:58:00,12:58:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50824,4791_5414,11:35:00,11:35:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50825,4791_5414,11:35:00,11:35:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50826,4791_5414,11:36:00,11:36:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50827,4791_5414,11:37:00,11:37:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50828,4791_5414,11:38:00,11:38:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50829,4791_5414,11:38:00,11:38:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50830,4791_5414,11:38:00,11:38:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50831,4791_5414,11:39:00,11:39:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50832,4791_5414,11:40:00,11:40:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50833,4791_5414,11:41:00,11:41:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50834,4791_5414,11:43:00,11:43:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50835,4791_5415,06:50:00,06:50:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50836,4791_5415,06:50:00,06:50:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50837,4791_5415,06:51:00,06:51:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50838,4791_5415,06:52:00,06:52:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50839,4791_5415,06:53:00,06:53:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50840,4791_5415,06:53:00,06:53:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50841,4791_5415,06:53:00,06:53:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50842,4791_5415,06:54:00,06:54:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50843,4791_5415,06:55:00,06:55:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50844,4791_5415,06:56:00,06:56:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50845,4791_5415,06:58:00,06:58:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50846,4791_5416,10:00:00,10:00:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50847,4791_5416,10:00:00,10:00:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50848,4791_5416,10:01:00,10:01:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50849,4791_5416,10:02:00,10:02:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50850,4791_5416,10:03:00,10:03:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50851,4791_5416,10:03:00,10:03:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50852,4791_5416,10:03:00,10:03:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50853,4791_5416,10:04:00,10:04:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50854,4791_5416,10:05:00,10:05:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50855,4791_5416,10:06:00,10:06:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50856,4791_5416,10:08:00,10:08:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50857,4791_5417,13:40:00,13:40:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50858,4791_5417,13:40:00,13:40:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50859,4791_5417,13:41:00,13:41:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50860,4791_5417,13:42:00,13:42:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50861,4791_5417,13:43:00,13:43:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50862,4791_5417,13:43:00,13:43:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50863,4791_5417,13:43:00,13:43:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50864,4791_5417,13:44:00,13:44:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50865,4791_5417,13:45:00,13:45:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50866,4791_5417,13:46:00,13:46:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50867,4791_5417,13:48:00,13:48:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50868,4791_5418,06:20:00,06:20:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50869,4791_5418,06:20:00,06:20:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50870,4791_5418,06:21:00,06:21:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50871,4791_5418,06:22:00,06:22:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50872,4791_5418,06:23:00,06:23:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50873,4791_5418,06:23:00,06:23:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50874,4791_5418,06:23:00,06:23:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50875,4791_5418,06:24:00,06:24:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50876,4791_5418,06:25:00,06:25:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50877,4791_5418,06:26:00,06:26:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50878,4791_5418,06:27:00,06:27:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50879,4791_5419,09:10:00,09:10:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50880,4791_5419,09:10:00,09:10:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50881,4791_5419,09:11:00,09:11:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50882,4791_5419,09:11:00,09:11:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50883,4791_5419,09:12:00,09:12:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50884,4791_5419,09:12:00,09:12:00,2@C2507_600,6,1.197,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50885,4791_5419,09:12:00,09:12:00,2@C4167_600,7,1.341,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50886,4791_5419,09:13:00,09:13:00,2@C2480_600,8,1.64,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50887,4791_5419,09:14:00,09:14:00,2@C4149_600,9,1.994,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50888,4791_5419,09:17:00,09:17:00,2@C2611_600,10,2.47,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50889,4791_5419,09:18:00,09:18:00,2@C4147_600,11,3.204,Castelnuovo di Garfagnana,10.0
50890,4791_5420,13:02:00,13:02:00,2@C4163_600,1,0.0,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50891,4791_5420,13:02:00,13:02:00,2@C4162_600,2,0.14,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50892,4791_5420,13:03:00,13:03:00,2@C4160_600,3,0.536,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50893,4791_5420,13:04:00,13:04:00,2@C4158_600,4,0.813,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
50894,4791_5420,13:05:00,13:05:00,2@C4156_600,5,1.009,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana
